poll_id,election_year,pollName,election_id,period_start_day,period_end_day,bloc,start_day,y,t
2012_2_23,2012,BVA,3,2012-01-01,2012-04-22,Gauche,2012-03-02,251,9
2012_2_23,2012,BVA,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-02,61,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Abstention,2012-03-02,213,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Autre,2012-03-02,31,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Centre,2012-03-02,94,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Droite,2012-03-02,188,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-03-02,132,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Ecologisme,2012-03-02,15,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche,2012-03-02,222,9
2012_2_24,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-02,72,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Autre,2012-03-02,35,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Centre,2012-03-02,146,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Droite,2012-03-02,223,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-03-02,146,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Ecologisme,2012-03-02,44,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Gauche,2012-03-02,296,9
2012_2_25,2012,LH2,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-02,83,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-28,38,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-28,109,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-28,233,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-28,169,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-28,27,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-28,264,9
2012_2_26,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-28,73,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-27,38,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-27,116,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-27,237,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-27,167,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-27,28,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-27,269,9
2012_2_27,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-27,74,9
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-24,48,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-24,142,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-24,315,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-24,214,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-24,36,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-24,332,8
2012_2_28,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-24,101,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-24,30,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-24,107,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-24,240,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-24,160,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-24,22,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-24,249,8
2012_2_29,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-24,80,8
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-03-16,15,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-03-16,125,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-03-16,264,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-03-16,168,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-03-16,24,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-03-16,259,11
2012_2_3,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-16,106,11
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Abstention,2012-02-27,260,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Autre,2012-02-27,18,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Centre,2012-02-27,78,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Droite,2012-02-27,207,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-27,126,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Ecologisme,2012-02-27,19,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Gauche,2012-02-27,222,9
2012_2_30,2012,TNS Sofres,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-27,70,9
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-23,61,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-23,215,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-23,465,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-23,293,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-23,52,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-23,491,8
2012_2_31,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-23,146,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-23,30,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-23,106,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-23,238,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-23,154,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-23,26,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-23,247,8
2012_2_32,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-23,79,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Abstention,2012-02-24,240,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Autre,2012-02-24,26,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Centre,2012-02-24,83,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Droite,2012-02-24,194,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-24,115,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Ecologisme,2012-02-24,18,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche,2012-02-24,227,8
2012_2_33,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-24,58,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-21,42,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-21,116,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-21,247,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-21,168,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-21,28,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-21,256,8
2012_2_34,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-21,74,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-20,42,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-20,107,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-20,247,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-20,172,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-20,23,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-20,265,8
2012_2_35,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-20,74,8
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-18,48,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-18,130,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-18,319,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-18,212,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-18,30,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-18,342,7
2012_2_36,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-18,100,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-18,38,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-18,96,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-18,236,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-18,153,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-18,22,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-18,253,7
2012_2_37,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-18,74,7
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Autre,2012-02-20,43,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Centre,2012-02-20,98,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Droite,2012-02-20,241,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-20,151,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Ecologisme,2012-02-20,27,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Gauche,2012-02-20,249,8
2012_2_38,2012,CSA,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-20,80,8
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-16,34,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-16,96,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-16,235,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-16,153,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-16,22,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-16,253,7
2012_2_39,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-16,78,7
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Abstention,2012-03-16,190,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Autre,2012-03-16,19,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Centre,2012-03-16,99,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Droite,2012-03-16,209,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-03-16,114,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Ecologisme,2012-03-16,15,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche,2012-03-16,217,11
2012_2_4,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-16,87,11
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Abstention,2012-02-17,223,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Autre,2012-02-17,30,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Centre,2012-02-17,82,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Droite,2012-02-17,187,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-17,119,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Ecologisme,2012-02-17,22,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche,2012-02-17,239,7
2012_2_40,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-17,67,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Autre,2012-02-17,40,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Centre,2012-02-17,126,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Droite,2012-02-17,251,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-17,135,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Ecologisme,2012-02-17,29,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Gauche,2012-02-17,309,7
2012_2_41,2012,LH2,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-17,77,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Autre,2012-02-17,45,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Centre,2012-02-17,127,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Droite,2012-02-17,263,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-17,161,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Ecologisme,2012-02-17,20,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Gauche,2012-02-17,283,7
2012_2_42,2012,OpinionWay,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-17,78,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-14,42,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-14,113,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-14,244,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-14,159,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-14,23,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-14,277,7
2012_2_43,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-14,80,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Autre,2012-02-15,28,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Centre,2012-02-15,121,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Droite,2012-02-15,242,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-15,140,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Ecologisme,2012-02-15,28,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Gauche,2012-02-15,288,7
2012_2_44,2012,BVA,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-15,84,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-13,51,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-13,108,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-13,249,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-13,160,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-13,23,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-13,277,7
2012_2_45,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-13,70,7
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-11,53,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-11,135,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-11,299,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-11,205,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-11,35,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-11,352,6
2012_2_46,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-11,94,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-11,38,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-11,100,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-11,221,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-11,152,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-11,30,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-11,260,6
2012_2_47,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-11,65,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Autre,2012-02-09,30,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Centre,2012-02-09,124,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Droite,2012-02-09,229,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-09,191,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Ecologisme,2012-02-09,38,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Gauche,2012-02-09,267,6
2012_2_48,2012,Harris Interactive,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-09,76,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-09,37,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-09,104,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-09,213,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-09,157,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-09,26,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-09,261,6
2012_2_49,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-09,70,6
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Autre,2012-03-16,15,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Centre,2012-03-16,120,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Droite,2012-03-16,265,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-03-16,139,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Ecologisme,2012-03-16,24,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Gauche,2012-03-16,293,11
2012_2_5,2012,LH2,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-03-16,106,11
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-09,61,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-09,215,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-09,431,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-09,302,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-09,52,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-09,517,6
2012_2_50,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-09,146,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-07,38,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-07,97,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-07,226,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-07,175,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-07,28,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-07,286,6
2012_2_51,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-07,74,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-06,38,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-06,91,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-06,224,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-06,178,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-06,27,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-06,283,6
2012_2_52,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-06,73,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Autre,2012-02-06,54,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Centre,2012-02-06,158,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Droite,2012-02-06,310,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-06,219,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Ecologisme,2012-02-06,36,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Gauche,2012-02-06,352,6
2012_2_53,2012,OpinionWay,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-06,85,6
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-04,48,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-04,124,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-04,283,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-04,236,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-04,35,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-04,360,5
2012_2_54,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-04,94,5
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Autre,2012-02-06,30,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Centre,2012-02-06,113,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Droite,2012-02-06,226,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-06,152,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Ecologisme,2012-02-06,17,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Gauche,2012-02-06,261,6
2012_2_55,2012,CSA,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-06,70,6
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-04,34,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-04,96,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-04,209,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-04,179,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-04,22,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-04,261,5
2012_2_56,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-04,70,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Autre,2012-02-02,39,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Centre,2012-02-02,101,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Droite,2012-02-02,206,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-02,171,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Ecologisme,2012-02-02,22,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Gauche,2012-02-02,263,5
2012_2_57,2012,Ifop,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-02,74,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Autre,2012-02-03,8,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Centre,2012-02-03,109,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Droite,2012-02-03,203,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-03,125,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Ecologisme,2012-02-03,16,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Gauche,2012-02-03,265,5
2012_2_58,2012,BVA,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-03,55,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Abstention,2012-02-03,248,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Autre,2012-02-03,25,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Centre,2012-02-03,88,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Droite,2012-02-03,176,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Droite radicale et extreme droite,2012-02-03,113,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Ecologisme,2012-02-03,14,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche,2012-02-03,226,5
2012_2_59,2012,Ipsos,3,2012-01-01,2012-04-22,Gauche radicale et extreme gauche,2012-02-03,60,5
