"","poll_id","start_day","end_day","pollName","pollster_id","abstention","election_year","bloc","y","n"
"3951","2017_117",2017-03-07,2017-03-10,"Ifop",6,36.5,2017,"Droite radicale et extreme droite",250,1378
"3952","2017_118",2017-03-07,2017-03-09,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",189,1570
"3953","2017_118",2017-03-07,2017-03-09,"OpinionWay",11,0,2017,"Gauche",220,1570
"3954","2017_118",2017-03-07,2017-03-09,"OpinionWay",11,0,2017,"Centre",408,1570
"3955","2017_118",2017-03-07,2017-03-09,"OpinionWay",11,0,2017,"Droite",314,1570
"3956","2017_118",2017-03-07,2017-03-09,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",439,1570
"3957","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Abstention",509,1394
"3958","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Gauche radicale et extrême gauche",119,1394
"3959","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Gauche",120,1394
"3960","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Centre",221,1394
"3961","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Droite",168,1394
"3962","2017_119",2017-03-06,2017-03-09,"Ifop",6,36.5,2017,"Droite radicale et extreme droite",257,1394
"3963","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Abstention",287,1064
"3964","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Gauche radicale et extrême gauche",113,1064
"3965","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Gauche",93,1064
"3966","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Centre",202,1064
"3967","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Droite",144,1064
"3968","2017_12",2017-03-15,2017-03-17,"Kantar Sofres",8,27,2017,"Droite radicale et extreme droite",225,1064
"3969","2017_120",2017-03-06,2017-03-08,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",589,4533
"3970","2017_120",2017-03-06,2017-03-08,"Harris Interactive",5,0,2017,"Gauche",589,4533
"3971","2017_120",2017-03-06,2017-03-08,"Harris Interactive",5,0,2017,"Centre",1179,4533
"3972","2017_120",2017-03-06,2017-03-08,"Harris Interactive",5,0,2017,"Droite",907,4533
"3973","2017_120",2017-03-06,2017-03-08,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",1269,4533
"3974","2017_121",2017-03-06,2017-03-08,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",166,1508
"3975","2017_121",2017-03-06,2017-03-08,"OpinionWay",11,0,2017,"Gauche",226,1508
"3976","2017_121",2017-03-06,2017-03-08,"OpinionWay",11,0,2017,"Centre",377,1508
"3977","2017_121",2017-03-06,2017-03-08,"OpinionWay",11,0,2017,"Droite",317,1508
"3978","2017_121",2017-03-06,2017-03-08,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",422,1508
"3979","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Abstention",502,1394
"3980","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Gauche radicale et extrême gauche",116,1394
"3981","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Gauche",120,1394
"3982","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Centre",219,1394
"3983","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Droite",174,1394
"3984","2017_122",2017-03-05,2017-03-08,"Ifop",6,36,2017,"Droite radicale et extreme droite",263,1394
"3985","2017_123",2017-03-06,2017-03-07,"Ipsos",7,0,2017,"Gauche radicale et extrême gauche",89,640
"3986","2017_123",2017-03-06,2017-03-07,"Ipsos",7,0,2017,"Gauche",87,640
"3987","2017_123",2017-03-06,2017-03-07,"Ipsos",7,0,2017,"Centre",148,640
"3988","2017_123",2017-03-06,2017-03-07,"Ipsos",7,0,2017,"Droite",126,640
"3989","2017_123",2017-03-06,2017-03-07,"Ipsos",7,0,2017,"Droite radicale et extreme droite",190,640
"3990","2017_124",2017-03-05,2017-03-07,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",157,1574
"3991","2017_124",2017-03-05,2017-03-07,"OpinionWay",11,0,2017,"Gauche",252,1574
"3992","2017_124",2017-03-05,2017-03-07,"OpinionWay",11,0,2017,"Centre",394,1574
"3993","2017_124",2017-03-05,2017-03-07,"OpinionWay",11,0,2017,"Droite",331,1574
"3994","2017_124",2017-03-05,2017-03-07,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",440,1574
"3995","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Abstention",500,1388
"3996","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Gauche radicale et extrême gauche",110,1388
"3997","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Gauche",125,1388
"3998","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Centre",222,1388
"3999","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Droite",169,1388
"4000","2017_125",2017-03-03,2017-03-07,"Ifop",6,36,2017,"Droite radicale et extreme droite",262,1388
"4001","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Abstention",410,1000
"4002","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Gauche radicale et extrême gauche",77,1000
"4003","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Gauche",80,1000
"4004","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Centre",150,1000
"4005","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Droite",112,1000
"4006","2017_126",2017-03-05,2017-03-06,"Elabe",3,41,2017,"Droite radicale et extreme droite",171,1000
"4007","2017_127",2017-03-04,2017-03-06,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",156,1559
"4008","2017_127",2017-03-04,2017-03-06,"OpinionWay",11,0,2017,"Gauche",249,1559
"4009","2017_127",2017-03-04,2017-03-06,"OpinionWay",11,0,2017,"Centre",390,1559
"4010","2017_127",2017-03-04,2017-03-06,"OpinionWay",11,0,2017,"Droite",312,1559
"4011","2017_127",2017-03-04,2017-03-06,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",452,1559
"4012","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Abstention",490,1379
"4013","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Gauche radicale et extrême gauche",110,1379
"4014","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Gauche",120,1379
"4015","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Centre",227,1379
"4016","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Droite",169,1379
"4017","2017_128",2017-03-02,2017-03-06,"Ifop",6,35.5,2017,"Droite radicale et extreme droite",263,1379
"4018","2017_129",2017-03-03,2017-03-05,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",201,1671
"4019","2017_129",2017-03-03,2017-03-05,"OpinionWay",11,0,2017,"Gauche",251,1671
"4020","2017_129",2017-03-03,2017-03-05,"OpinionWay",11,0,2017,"Centre",401,1671
"4021","2017_129",2017-03-03,2017-03-05,"OpinionWay",11,0,2017,"Droite",317,1671
"4022","2017_129",2017-03-03,2017-03-05,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",501,1671
"4023","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Abstention",516,1376
"4024","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Gauche radicale et extrême gauche",103,1376
"4025","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Gauche",116,1376
"4026","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Centre",224,1376
"4027","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Droite",159,1376
"4028","2017_13",2017-03-14,2017-03-17,"Ifop",6,37.5,2017,"Droite radicale et extreme droite",258,1376
"4029","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Abstention",3690,10855
"4030","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Gauche radicale et extrême gauche",968,10855
"4031","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Gauche",1003,10855
"4032","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Centre",1791,10855
"4033","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Droite",1254,10855
"4034","2017_130",2017-03-01,2017-03-05,"Ipsos",7,34,2017,"Droite radicale et extreme droite",2149,10855
"4035","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Abstention",638,1823
"4036","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",154,1823
"4037","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Gauche",166,1823
"4038","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Centre",302,1823
"4039","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Droite",219,1823
"4040","2017_131",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Droite radicale et extreme droite",344,1823
"4041","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Abstention",638,1823
"4042","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",148,1823
"4043","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Gauche",154,1823
"4044","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Centre",272,1823
"4045","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Droite",237,1823
"4046","2017_132",2017-03-02,2017-03-04,"Ifop",6,35,2017,"Droite radicale et extreme droite",374,1823
"4047","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Abstention",217,701
"4048","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Gauche radicale et extrême gauche",68,701
"4049","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Gauche",77,701
"4050","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Centre",121,701
"4051","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Droite",82,701
"4052","2017_133",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Droite radicale et extreme droite",136,701
"4053","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Abstention",217,700
"4054","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Gauche radicale et extrême gauche",63,700
"4055","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Gauche",63,700
"4056","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Centre",97,700
"4057","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Droite",118,700
"4058","2017_134",2017-03-02,2017-03-04,"Kantar Sofres",8,31,2017,"Droite radicale et extreme droite",142,700
"4059","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Abstention",484,1382
"4060","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Gauche radicale et extrême gauche",107,1382
"4061","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Gauche",126,1382
"4062","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Centre",220,1382
"4063","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Droite",180,1382
"4064","2017_135",2017-02-28,2017-03-03,"Ifop",6,35,2017,"Droite radicale et extreme droite",265,1382
"4065","2017_136",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",105,907
"4066","2017_136",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Gauche",127,907
"4067","2017_136",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Centre",245,907
"4068","2017_136",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Droite",172,907
"4069","2017_136",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Droite radicale et extreme droite",258,907
"4070","2017_137",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",87,908
"4071","2017_137",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Gauche",100,908
"4072","2017_137",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Centre",227,908
"4073","2017_137",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Droite",240,908
"4074","2017_137",2017-03-01,2017-03-02,"Odoxa",10,0,2017,"Droite radicale et extreme droite",254,908
"4075","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Abstention",259,925
"4076","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Gauche radicale et extrême gauche",87,925
"4077","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Gauche",103,925
"4078","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Centre",160,925
"4079","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Droite",126,925
"4080","2017_138",2017-02-28,2017-03-02,"BVA",1,28,2017,"Droite radicale et extreme droite",190,925
"4081","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Abstention",618,1507
"4082","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Gauche radicale et extrême gauche",129,1507
"4083","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Gauche",111,1507
"4084","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Centre",213,1507
"4085","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Droite",169,1507
"4086","2017_139",2017-02-28,2017-03-02,"Elabe",3,41,2017,"Droite radicale et extreme droite",267,1507
"4087","2017_14",2017-03-15,2017-03-16,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",85,673
"4088","2017_14",2017-03-15,2017-03-16,"Odoxa",10,0,2017,"Gauche",84,673
"4089","2017_14",2017-03-15,2017-03-16,"Odoxa",10,0,2017,"Centre",178,673
"4090","2017_14",2017-03-15,2017-03-16,"Odoxa",10,0,2017,"Droite",131,673
"4091","2017_14",2017-03-15,2017-03-16,"Odoxa",10,0,2017,"Droite radicale et extreme droite",195,673
"4092","2017_140",2017-02-28,2017-03-02,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",199,1655
"4093","2017_140",2017-02-28,2017-03-02,"OpinionWay",11,0,2017,"Gauche",248,1655
"4094","2017_140",2017-02-28,2017-03-02,"OpinionWay",11,0,2017,"Centre",397,1655
"4095","2017_140",2017-02-28,2017-03-02,"OpinionWay",11,0,2017,"Droite",314,1655
"4096","2017_140",2017-02-28,2017-03-02,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",497,1655
"4097","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Abstention",516,1393
"4098","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Gauche radicale et extrême gauche",105,1393
"4099","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Gauche",127,1393
"4100","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Centre",211,1393
"4101","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Droite",184,1393
"4102","2017_141",2017-02-27,2017-03-02,"Ifop",6,37,2017,"Droite radicale et extreme droite",250,1393
"4103","2017_142",2017-02-27,2017-03-01,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",196,1638
"4104","2017_142",2017-02-27,2017-03-01,"OpinionWay",11,0,2017,"Gauche",262,1638
"4105","2017_142",2017-02-27,2017-03-01,"OpinionWay",11,0,2017,"Centre",377,1638
"4106","2017_142",2017-02-27,2017-03-01,"OpinionWay",11,0,2017,"Droite",344,1638
"4107","2017_142",2017-02-27,2017-03-01,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",459,1638
"4108","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Abstention",522,1393
"4109","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Gauche radicale et extrême gauche",109,1393
"4110","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Gauche",122,1393
"4111","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Centre",209,1393
"4112","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Droite",183,1393
"4113","2017_143",2017-02-26,2017-03-01,"Ifop",6,37.5,2017,"Droite radicale et extreme droite",248,1393
"4114","2017_144",2017-02-26,2017-02-28,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",179,1629
"4115","2017_144",2017-02-26,2017-02-28,"OpinionWay",11,0,2017,"Gauche",261,1629
"4116","2017_144",2017-02-26,2017-02-28,"OpinionWay",11,0,2017,"Centre",391,1629
"4117","2017_144",2017-02-26,2017-02-28,"OpinionWay",11,0,2017,"Droite",342,1629
"4118","2017_144",2017-02-26,2017-02-28,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",456,1629
"4119","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Abstention",517,1397
"4120","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Gauche radicale et extrême gauche",114,1397
"4121","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Gauche",123,1397
"4122","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Centre",211,1397
"4123","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Droite",181,1397
"4124","2017_145",2017-02-24,2017-02-28,"Ifop",6,37,2017,"Droite radicale et extreme droite",251,1397
"4125","2017_146",2017-02-25,2017-02-27,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",179,1625
"4126","2017_146",2017-02-25,2017-02-27,"OpinionWay",11,0,2017,"Gauche",244,1625
"4127","2017_146",2017-02-25,2017-02-27,"OpinionWay",11,0,2017,"Centre",390,1625
"4128","2017_146",2017-02-25,2017-02-27,"OpinionWay",11,0,2017,"Droite",341,1625
"4129","2017_146",2017-02-25,2017-02-27,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",471,1625
"4130","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Abstention",534,1400
"4131","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Gauche radicale et extrême gauche",113,1400
"4132","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Gauche",118,1400
"4133","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Centre",213,1400
"4134","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Droite",174,1400
"4135","2017_147",2017-02-23,2017-02-27,"Ifop",6,38,2017,"Droite radicale et extreme droite",248,1400
"4136","2017_148",2017-02-24,2017-02-26,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",179,1631
"4137","2017_148",2017-02-24,2017-02-26,"OpinionWay",11,0,2017,"Gauche",245,1631
"4138","2017_148",2017-02-24,2017-02-26,"OpinionWay",11,0,2017,"Centre",391,1631
"4139","2017_148",2017-02-24,2017-02-26,"OpinionWay",11,0,2017,"Droite",343,1631
"4140","2017_148",2017-02-24,2017-02-26,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",473,1631
"4141","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Abstention",210,699
"4142","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Gauche radicale et extrême gauche",56,699
"4143","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Gauche",69,699
"4144","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Centre",122,699
"4145","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Droite",98,699
"4146","2017_149",2017-02-23,2017-02-24,"Kantar Sofres",8,30,2017,"Droite radicale et extreme droite",144,699
"4147","2017_15",2017-03-14,2017-03-16,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",189,1572
"4148","2017_15",2017-03-14,2017-03-16,"OpinionWay",11,0,2017,"Gauche",189,1572
"4149","2017_15",2017-03-14,2017-03-16,"OpinionWay",11,0,2017,"Centre",393,1572
"4150","2017_15",2017-03-14,2017-03-16,"OpinionWay",11,0,2017,"Droite",314,1572
"4151","2017_15",2017-03-14,2017-03-16,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",487,1572
"4152","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Abstention",553,1412
"4153","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Gauche radicale et extrême gauche",103,1412
"4154","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Gauche",129,1412
"4155","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Centre",203,1412
"4156","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Droite",177,1412
"4157","2017_150",2017-02-21,2017-02-24,"Ifop",6,39,2017,"Droite radicale et extreme droite",247,1412
"4158","2017_151",2017-02-22,2017-02-23,"Odoxa",10,0,2017,"Gauche radicale et extrême gauche",115,885
"4159","2017_151",2017-02-22,2017-02-23,"Odoxa",10,0,2017,"Gauche",124,885
"4160","2017_151",2017-02-22,2017-02-23,"Odoxa",10,0,2017,"Centre",221,885
"4161","2017_151",2017-02-22,2017-02-23,"Odoxa",10,0,2017,"Droite",168,885
"4162","2017_151",2017-02-22,2017-02-23,"Odoxa",10,0,2017,"Droite radicale et extreme droite",257,885
"4163","2017_152",2017-02-21,2017-02-23,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",171,1431
"4164","2017_152",2017-02-21,2017-02-23,"OpinionWay",11,0,2017,"Gauche",215,1431
"4165","2017_152",2017-02-21,2017-02-23,"OpinionWay",11,0,2017,"Centre",329,1431
"4166","2017_152",2017-02-21,2017-02-23,"OpinionWay",11,0,2017,"Droite",301,1431
"4167","2017_152",2017-02-21,2017-02-23,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",415,1431
"4168","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Abstention",544,1391
"4169","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Gauche radicale et extrême gauche",107,1391
"4170","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Gauche",132,1391
"4171","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Centre",191,1391
"4172","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Droite",174,1391
"4173","2017_153",2017-02-20,2017-02-23,"Ifop",6,39,2017,"Droite radicale et extreme droite",243,1391
"4174","2017_154",2017-02-20,2017-02-22,"Harris Interactive",5,0,2017,"Gauche radicale et extrême gauche",786,5247
"4175","2017_154",2017-02-20,2017-02-22,"Harris Interactive",5,0,2017,"Gauche",840,5247
"4176","2017_154",2017-02-20,2017-02-22,"Harris Interactive",5,0,2017,"Centre",1050,5247
"4177","2017_154",2017-02-20,2017-02-22,"Harris Interactive",5,0,2017,"Droite",1102,5247
"4178","2017_154",2017-02-20,2017-02-22,"Harris Interactive",5,0,2017,"Droite radicale et extreme droite",1469,5247
"4179","2017_155",2017-02-20,2017-02-22,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",194,1615
"4180","2017_155",2017-02-20,2017-02-22,"OpinionWay",11,0,2017,"Gauche",242,1615
"4181","2017_155",2017-02-20,2017-02-22,"OpinionWay",11,0,2017,"Centre",355,1615
"4182","2017_155",2017-02-20,2017-02-22,"OpinionWay",11,0,2017,"Droite",339,1615
"4183","2017_155",2017-02-20,2017-02-22,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",485,1615
"4184","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Abstention",532,1399
"4185","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Gauche radicale et extrême gauche",108,1399
"4186","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Gauche",134,1399
"4187","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Centre",213,1399
"4188","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Droite",165,1399
"4189","2017_156",2017-02-19,2017-02-22,"Ifop",6,38,2017,"Droite radicale et extreme droite",247,1399
"4190","2017_157",2017-02-19,2017-02-21,"OpinionWay",11,0,2017,"Gauche radicale et extrême gauche",170,1545
"4191","2017_157",2017-02-19,2017-02-21,"OpinionWay",11,0,2017,"Gauche",247,1545
"4192","2017_157",2017-02-19,2017-02-21,"OpinionWay",11,0,2017,"Centre",340,1545
"4193","2017_157",2017-02-19,2017-02-21,"OpinionWay",11,0,2017,"Droite",324,1545
"4194","2017_157",2017-02-19,2017-02-21,"OpinionWay",11,0,2017,"Droite radicale et extreme droite",464,1545
"4195","2017_158",2017-02-17,2017-02-21,"Ifop",6,38,2017,"Abstention",527,1385
