"","PollingFirm","SampleSize","poll_id","Candidate","Percentage","start_day","end_day"
"3276","BVA",936,4071,"Hollande",13,2016-07-08,2016-07-10
"3277","BVA",936,4071,"Bayrou",13,2016-07-08,2016-07-10
"3278","BVA",936,4071,"Sarkozy",23,2016-07-08,2016-07-10
"3279","BVA",936,4071,"Dupont-Aignan",5,2016-07-08,2016-07-10
"3280","BVA",936,4071,"Le Pen",29,2016-07-08,2016-07-10
"3281","Elabe",926,5001,"_Abstention",48,2016-06-20,2016-06-21
"3282","Elabe",926,5001,"Arthaud",1,2016-06-20,2016-06-21
"3283","Elabe",926,5001,"Poutou",1,2016-06-20,2016-06-21
"3284","Elabe",926,5001,"Mélenchon",11,2016-06-20,2016-06-21
"3285","Elabe",926,5001,"Duflot",3,2016-06-20,2016-06-21
"3286","Elabe",926,5001,"Hollande",14,2016-06-20,2016-06-21
"3287","Elabe",926,5001,"Juppé",39,2016-06-20,2016-06-21
"3288","Elabe",926,5001,"Dupont-Aignan",5,2016-06-20,2016-06-21
"3289","Elabe",926,5001,"Le Pen",26,2016-06-20,2016-06-21
"3290","Elabe",926,5002,"_Abstention",48,2016-06-20,2016-06-21
"3291","Elabe",926,5002,"Arthaud",0.5,2016-06-20,2016-06-21
"3292","Elabe",926,5002,"Poutou",1,2016-06-20,2016-06-21
"3293","Elabe",926,5002,"Mélenchon",12,2016-06-20,2016-06-21
"3294","Elabe",926,5002,"Duflot",3.5,2016-06-20,2016-06-21
"3295","Elabe",926,5002,"Hollande",15,2016-06-20,2016-06-21
"3296","Elabe",926,5002,"Bayrou",11.5,2016-06-20,2016-06-21
"3297","Elabe",926,5002,"Sarkozy",25,2016-06-20,2016-06-21
"3298","Elabe",926,5002,"Dupont-Aignan",4.5,2016-06-20,2016-06-21
"3299","Elabe",926,5002,"Le Pen",27,2016-06-20,2016-06-21
"3300","Elabe",926,5003,"_Abstention",48,2016-06-20,2016-06-21
"3301","Elabe",926,5003,"Arthaud",1,2016-06-20,2016-06-21
"3302","Elabe",926,5003,"Poutou",1,2016-06-20,2016-06-21
"3303","Elabe",926,5003,"Mélenchon",12,2016-06-20,2016-06-21
"3304","Elabe",926,5003,"Duflot",3,2016-06-20,2016-06-21
"3305","Elabe",926,5003,"Hollande",15,2016-06-20,2016-06-21
"3306","Elabe",926,5003,"Bayrou",10,2016-06-20,2016-06-21
"3307","Elabe",926,5003,"Fillon",24,2016-06-20,2016-06-21
"3308","Elabe",926,5003,"Dupont-Aignan",5,2016-06-20,2016-06-21
"3309","Elabe",926,5003,"Le Pen",29,2016-06-20,2016-06-21
"3310","Elabe",926,5004,"_Abstention",48,2016-06-20,2016-06-21
"3311","Elabe",926,5004,"Arthaud",0.5,2016-06-20,2016-06-21
"3312","Elabe",926,5004,"Poutou",1,2016-06-20,2016-06-21
"3313","Elabe",926,5004,"Mélenchon",11,2016-06-20,2016-06-21
"3314","Elabe",926,5004,"Duflot",3.5,2016-06-20,2016-06-21
"3315","Elabe",926,5004,"Hollande",15,2016-06-20,2016-06-21
"3316","Elabe",926,5004,"Bayrou",12,2016-06-20,2016-06-21
"3317","Elabe",926,5004,"Le Maire",22,2016-06-20,2016-06-21
"3318","Elabe",926,5004,"Dupont-Aignan",5,2016-06-20,2016-06-21
"3319","Elabe",926,5004,"Le Pen",30,2016-06-20,2016-06-21
"3320","Elabe",926,5005,"_Abstention",48,2016-06-20,2016-06-21
"3321","Elabe",926,5005,"Arthaud",1,2016-06-20,2016-06-21
"3322","Elabe",926,5005,"Poutou",1,2016-06-20,2016-06-21
"3323","Elabe",926,5005,"Mélenchon",10,2016-06-20,2016-06-21
"3324","Elabe",926,5005,"Hulot",9,2016-06-20,2016-06-21
"3325","Elabe",926,5005,"Hollande",12,2016-06-20,2016-06-21
"3326","Elabe",926,5005,"Juppé",37,2016-06-20,2016-06-21
"3327","Elabe",926,5005,"Dupont-Aignan",4,2016-06-20,2016-06-21
"3328","Elabe",926,5005,"Le Pen",26,2016-06-20,2016-06-21
"3329","Elabe",926,5006,"_Abstention",48,2016-06-20,2016-06-21
"3330","Elabe",926,5006,"Arthaud",0.5,2016-06-20,2016-06-21
"3331","Elabe",926,5006,"Poutou",1,2016-06-20,2016-06-21
"3332","Elabe",926,5006,"Mélenchon",10,2016-06-20,2016-06-21
"3333","Elabe",926,5006,"Hulot",10,2016-06-20,2016-06-21
"3334","Elabe",926,5006,"Hollande",14,2016-06-20,2016-06-21
"3335","Elabe",926,5006,"Bayrou",10,2016-06-20,2016-06-21
"3336","Elabe",926,5006,"Sarkozy",25,2016-06-20,2016-06-21
"3337","Elabe",926,5006,"Dupont-Aignan",3.5,2016-06-20,2016-06-21
"3338","Elabe",926,5006,"Le Pen",26,2016-06-20,2016-06-21
"3339","Elabe",926,5007,"_Abstention",48,2016-06-20,2016-06-21
"3340","Elabe",926,5007,"Arthaud",1,2016-06-20,2016-06-21
"3341","Elabe",926,5007,"Poutou",1,2016-06-20,2016-06-21
"3342","Elabe",926,5007,"Mélenchon",11,2016-06-20,2016-06-21
"3343","Elabe",926,5007,"Hulot",10,2016-06-20,2016-06-21
"3344","Elabe",926,5007,"Hollande",13,2016-06-20,2016-06-21
"3345","Elabe",926,5007,"Bayrou",9.5,2016-06-20,2016-06-21
"3346","Elabe",926,5007,"Fillon",23,2016-06-20,2016-06-21
"3347","Elabe",926,5007,"Dupont-Aignan",4.5,2016-06-20,2016-06-21
"3348","Elabe",926,5007,"Le Pen",27,2016-06-20,2016-06-21
"3349","Elabe",926,5008,"_Abstention",48,2016-06-20,2016-06-21
"3350","Elabe",926,5008,"Arthaud",1,2016-06-20,2016-06-21
"3351","Elabe",926,5008,"Poutou",1.5,2016-06-20,2016-06-21
"3352","Elabe",926,5008,"Mélenchon",10,2016-06-20,2016-06-21
"3353","Elabe",926,5008,"Hulot",11,2016-06-20,2016-06-21
"3354","Elabe",926,5008,"Hollande",13.5,2016-06-20,2016-06-21
"3355","Elabe",926,5008,"Bayrou",10,2016-06-20,2016-06-21
"3356","Elabe",926,5008,"Le Maire",21,2016-06-20,2016-06-21
"3357","Elabe",926,5008,"Dupont-Aignan",4,2016-06-20,2016-06-21
"3358","Elabe",926,5008,"Le Pen",28,2016-06-20,2016-06-21
"3359","Ifop-Fiducial",1858,5009,"Arthaud",0.5,2016-06-14,2016-06-17
"3360","Ifop-Fiducial",1858,5009,"Poutou",1.5,2016-06-14,2016-06-17
"3361","Ifop-Fiducial",1858,5009,"Mélenchon",12.5,2016-06-14,2016-06-17
"3362","Ifop-Fiducial",1858,5009,"Duflot",2.5,2016-06-14,2016-06-17
"3363","Ifop-Fiducial",1858,5009,"Hollande",14,2016-06-14,2016-06-17
"3364","Ifop-Fiducial",1858,5009,"Juppé",35,2016-06-14,2016-06-17
"3365","Ifop-Fiducial",1858,5009,"Dupont-Aignan",4.5,2016-06-14,2016-06-17
"3366","Ifop-Fiducial",1858,5009,"Le Pen",29,2016-06-14,2016-06-17
"3367","Ifop-Fiducial",1858,5009,"Cheminade",0.5,2016-06-14,2016-06-17
"3368","Ifop-Fiducial",1858,5010,"Arthaud",1,2016-06-14,2016-06-17
"3369","Ifop-Fiducial",1858,5010,"Poutou",1.5,2016-06-14,2016-06-17
"3370","Ifop-Fiducial",1858,5010,"Mélenchon",13,2016-06-14,2016-06-17
"3371","Ifop-Fiducial",1858,5010,"Duflot",2,2016-06-14,2016-06-17
"3372","Ifop-Fiducial",1858,5010,"Hollande",15,2016-06-14,2016-06-17
"3373","Ifop-Fiducial",1858,5010,"Bayrou",12.5,2016-06-14,2016-06-17
"3374","Ifop-Fiducial",1858,5010,"Sarkozy",22,2016-06-14,2016-06-17
"3375","Ifop-Fiducial",1858,5010,"Dupont-Aignan",4.5,2016-06-14,2016-06-17
"3376","Ifop-Fiducial",1858,5010,"Le Pen",28,2016-06-14,2016-06-17
"3377","Ifop-Fiducial",1858,5010,"Cheminade",0.5,2016-06-14,2016-06-17
"3378","Ifop-Fiducial",1858,5011,"Arthaud",0.5,2016-06-14,2016-06-17
"3379","Ifop-Fiducial",1858,5011,"Poutou",1.5,2016-06-14,2016-06-17
"3380","Ifop-Fiducial",1858,5011,"Mélenchon",14.5,2016-06-14,2016-06-17
"3381","Ifop-Fiducial",1858,5011,"Duflot",2.5,2016-06-14,2016-06-17
"3382","Ifop-Fiducial",1858,5011,"Hollande",15,2016-06-14,2016-06-17
"3383","Ifop-Fiducial",1858,5011,"Bayrou",12,2016-06-14,2016-06-17
"3384","Ifop-Fiducial",1858,5011,"Fillon",18,2016-06-14,2016-06-17
"3385","Ifop-Fiducial",1858,5011,"Dupont-Aignan",5.5,2016-06-14,2016-06-17
"3386","Ifop-Fiducial",1858,5011,"Le Pen",30,2016-06-14,2016-06-17
"3387","Ifop-Fiducial",1858,5011,"Cheminade",0.5,2016-06-14,2016-06-17
"3388","Ifop-Fiducial",1858,5012,"Arthaud",0.5,2016-06-14,2016-06-17
"3389","Ifop-Fiducial",1858,5012,"Poutou",1,2016-06-14,2016-06-17
"3390","Ifop-Fiducial",1858,5012,"Mélenchon",14,2016-06-14,2016-06-17
"3391","Ifop-Fiducial",1858,5012,"Duflot",2.5,2016-06-14,2016-06-17
"3392","Ifop-Fiducial",1858,5012,"Hollande",16,2016-06-14,2016-06-17
"3393","Ifop-Fiducial",1858,5012,"Bayrou",12.5,2016-06-14,2016-06-17
"3394","Ifop-Fiducial",1858,5012,"Le Maire",17,2016-06-14,2016-06-17
"3395","Ifop-Fiducial",1858,5012,"Dupont-Aignan",5.5,2016-06-14,2016-06-17
"3396","Ifop-Fiducial",1858,5012,"Le Pen",30.5,2016-06-14,2016-06-17
"3397","Ifop-Fiducial",1858,5012,"Cheminade",0.5,2016-06-14,2016-06-17
"3398","Ifop-Fiducial",1858,5013,"Arthaud",0.5,2016-06-14,2016-06-17
"3399","Ifop-Fiducial",1858,5013,"Poutou",1,2016-06-14,2016-06-17
"3400","Ifop-Fiducial",1858,5013,"Mélenchon",11.5,2016-06-14,2016-06-17
"3401","Ifop-Fiducial",1858,5013,"Duflot",2,2016-06-14,2016-06-17
"3402","Ifop-Fiducial",1858,5013,"Hollande",14,2016-06-14,2016-06-17
"3403","Ifop-Fiducial",1858,5013,"Montebourg",4.5,2016-06-14,2016-06-17
"3404","Ifop-Fiducial",1858,5013,"Juppé",34,2016-06-14,2016-06-17
"3405","Ifop-Fiducial",1858,5013,"Dupont-Aignan",4.5,2016-06-14,2016-06-17
"3406","Ifop-Fiducial",1858,5013,"Le Pen",28,2016-06-14,2016-06-17
"3407","Ifop-Fiducial",1858,5013,"Cheminade",0,2016-06-14,2016-06-17
"3408","Ifop-Fiducial",1858,5014,"Arthaud",1,2016-06-14,2016-06-17
"3409","Ifop-Fiducial",1858,5014,"Poutou",1,2016-06-14,2016-06-17
"3410","Ifop-Fiducial",1858,5014,"Mélenchon",12.5,2016-06-14,2016-06-17
"3411","Ifop-Fiducial",1858,5014,"Hulot",5.5,2016-06-14,2016-06-17
"3412","Ifop-Fiducial",1858,5014,"Hollande",13,2016-06-14,2016-06-17
"3413","Ifop-Fiducial",1858,5014,"Juppé",34,2016-06-14,2016-06-17
"3414","Ifop-Fiducial",1858,5014,"Dupont-Aignan",4.5,2016-06-14,2016-06-17
"3415","Ifop-Fiducial",1858,5014,"Le Pen",28,2016-06-14,2016-06-17
"3416","Ifop-Fiducial",1858,5014,"Cheminade",0.5,2016-06-14,2016-06-17
"3417","Ifop-Fiducial",1858,5015,"Arthaud",1,2016-06-14,2016-06-17
"3418","Ifop-Fiducial",1858,5015,"Poutou",1.5,2016-06-14,2016-06-17
"3419","Ifop-Fiducial",1858,5015,"Mélenchon",12,2016-06-14,2016-06-17
"3420","Ifop-Fiducial",1858,5015,"Duflot",2,2016-06-14,2016-06-17
"3421","Ifop-Fiducial",1858,5015,"Montebourg",5,2016-06-14,2016-06-17
"3422","Ifop-Fiducial",1858,5015,"Macron",12,2016-06-14,2016-06-17
"3423","Ifop-Fiducial",1858,5015,"Juppé",33,2016-06-14,2016-06-17
"3424","Ifop-Fiducial",1858,5015,"Dupont-Aignan",4.5,2016-06-14,2016-06-17
"3425","Ifop-Fiducial",1858,5015,"Le Pen",28.5,2016-06-14,2016-06-17
"3426","Ifop-Fiducial",1858,5015,"Cheminade",0.5,2016-06-14,2016-06-17
"3427","Ifop-Fiducial",1858,5016,"Arthaud",1,2016-06-14,2016-06-17
"3428","Ifop-Fiducial",1858,5016,"Mélenchon",14,2016-06-14,2016-06-17
"3429","Ifop-Fiducial",1858,5016,"Hollande",15,2016-06-14,2016-06-17
"3430","Ifop-Fiducial",1858,5016,"Juppé",36,2016-06-14,2016-06-17
"3431","Ifop-Fiducial",1858,5016,"Dupont-Aignan",5,2016-06-14,2016-06-17
"3432","Ifop-Fiducial",1858,5016,"Asselineau",1,2016-06-14,2016-06-17
"3433","Ifop-Fiducial",1858,5016,"Le Pen",28,2016-06-14,2016-06-17
"3434","BVA",910,5017,"_Abstention",33,2016-06-10,2016-06-12
"3435","BVA",910,5017,"Arthaud",1.5,2016-06-10,2016-06-12
"3436","BVA",910,5017,"Poutou",1.5,2016-06-10,2016-06-12
"3437","BVA",910,5017,"Mélenchon",14,2016-06-10,2016-06-12
"3438","BVA",910,5017,"Duflot",2,2016-06-10,2016-06-12
"3439","BVA",910,5017,"Hollande",14,2016-06-10,2016-06-12
"3440","BVA",910,5017,"Juppé",36,2016-06-10,2016-06-12
"3441","BVA",910,5017,"Dupont-Aignan",5,2016-06-10,2016-06-12
"3442","BVA",910,5017,"Le Pen",26,2016-06-10,2016-06-12
"3443","BVA",910,5018,"_Abstention",33,2016-06-10,2016-06-12
"3444","BVA",910,5018,"Arthaud",2,2016-06-10,2016-06-12
"3445","BVA",910,5018,"Poutou",1,2016-06-10,2016-06-12
"3446","BVA",910,5018,"Mélenchon",14,2016-06-10,2016-06-12
"3447","BVA",910,5018,"Duflot",3,2016-06-10,2016-06-12
"3448","BVA",910,5018,"Hollande",13,2016-06-10,2016-06-12
"3449","BVA",910,5018,"Bayrou",13,2016-06-10,2016-06-12
"3450","BVA",910,5018,"Sarkozy",21,2016-06-10,2016-06-12
"3451","BVA",910,5018,"Dupont-Aignan",5,2016-06-10,2016-06-12
"3452","BVA",910,5018,"Le Pen",28,2016-06-10,2016-06-12
"3453","BVA",910,5019,"_Abstention",33,2016-06-10,2016-06-12
"3454","BVA",910,5019,"Arthaud",1.5,2016-06-10,2016-06-12
"3455","BVA",910,5019,"Poutou",1.5,2016-06-10,2016-06-12
"3456","BVA",910,5019,"Mélenchon",15,2016-06-10,2016-06-12
"3457","BVA",910,5019,"Duflot",2,2016-06-10,2016-06-12
"3458","BVA",910,5019,"Hollande",14,2016-06-10,2016-06-12
"3459","BVA",910,5019,"Bayrou",12,2016-06-10,2016-06-12
"3460","BVA",910,5019,"Fillon",19,2016-06-10,2016-06-12
"3461","BVA",910,5019,"Dupont-Aignan",6,2016-06-10,2016-06-12
"3462","BVA",910,5019,"Le Pen",29,2016-06-10,2016-06-12
"3463","BVA",910,5020,"_Abstention",33,2016-06-10,2016-06-12
"3464","BVA",910,5020,"Arthaud",2,2016-06-10,2016-06-12
"3465","BVA",910,5020,"Poutou",1,2016-06-10,2016-06-12
"3466","BVA",910,5020,"Mélenchon",15,2016-06-10,2016-06-12
"3467","BVA",910,5020,"Duflot",2,2016-06-10,2016-06-12
"3468","BVA",910,5020,"Hollande",15,2016-06-10,2016-06-12
"3469","BVA",910,5020,"Bayrou",12,2016-06-10,2016-06-12
"3470","BVA",910,5020,"Le Maire",19,2016-06-10,2016-06-12
"3471","BVA",910,5020,"Dupont-Aignan",5,2016-06-10,2016-06-12
"3472","BVA",910,5020,"Le Pen",29,2016-06-10,2016-06-12
"3473","Ipsos",12710,5021,"Arthaud",1.5,2016-05-13,2016-05-22
"3474","Ipsos",12710,5021,"Poutou",1.5,2016-05-13,2016-05-22
"3475","Ipsos",12710,5021,"Mélenchon",12,2016-05-13,2016-05-22
"3476","Ipsos",12710,5021,"Duflot",3,2016-05-13,2016-05-22
"3477","Ipsos",12710,5021,"Hollande",14,2016-05-13,2016-05-22
"3478","Ipsos",12710,5021,"Juppé",35,2016-05-13,2016-05-22
"3479","Ipsos",12710,5021,"Dupont-Aignan",5,2016-05-13,2016-05-22
"3480","Ipsos",12710,5021,"Le Pen",28,2016-05-13,2016-05-22
"3481","Ipsos",12710,5021,"Cheminade",0,2016-05-13,2016-05-22
"3482","Ipsos",12710,5022,"Arthaud",1.5,2016-05-13,2016-05-22
"3483","Ipsos",12710,5022,"Poutou",1.5,2016-05-13,2016-05-22
"3484","Ipsos",12710,5022,"Mélenchon",12,2016-05-13,2016-05-22
"3485","Ipsos",12710,5022,"Duflot",3,2016-05-13,2016-05-22
"3486","Ipsos",12710,5022,"Hollande",14,2016-05-13,2016-05-22
"3487","Ipsos",12710,5022,"Bayrou",13,2016-05-13,2016-05-22
"3488","Ipsos",12710,5022,"Sarkozy",21,2016-05-13,2016-05-22
"3489","Ipsos",12710,5022,"Dupont-Aignan",6,2016-05-13,2016-05-22
"3490","Ipsos",12710,5022,"Le Pen",28,2016-05-13,2016-05-22
"3491","Ipsos",12710,5022,"Cheminade",0,2016-05-13,2016-05-22
"3492","BVA",927,5023,"_Abstention",31,2016-05-13,2016-05-16
"3493","BVA",927,5023,"Arthaud",0.5,2016-05-13,2016-05-16
"3494","BVA",927,5023,"Poutou",1.5,2016-05-13,2016-05-16
"3495","BVA",927,5023,"Mélenchon",12,2016-05-13,2016-05-16
"3496","BVA",927,5023,"Duflot",4,2016-05-13,2016-05-16
"3497","BVA",927,5023,"Hollande",13.5,2016-05-13,2016-05-16
"3498","BVA",927,5023,"Juppé",38,2016-05-13,2016-05-16
"3499","BVA",927,5023,"Dupont-Aignan",5.5,2016-05-13,2016-05-16
"3500","BVA",927,5023,"Le Pen",25,2016-05-13,2016-05-16
"3501","BVA",927,5024,"_Abstention",31,2016-05-13,2016-05-16
"3502","BVA",927,5024,"Arthaud",0.5,2016-05-13,2016-05-16
"3503","BVA",927,5024,"Poutou",1.5,2016-05-13,2016-05-16
"3504","BVA",927,5024,"Mélenchon",12,2016-05-13,2016-05-16
"3505","BVA",927,5024,"Duflot",3.5,2016-05-13,2016-05-16
"3506","BVA",927,5024,"Hollande",15,2016-05-13,2016-05-16
"3507","BVA",927,5024,"Bayrou",13.5,2016-05-13,2016-05-16
"3508","BVA",927,5024,"Sarkozy",22,2016-05-13,2016-05-16
"3509","BVA",927,5024,"Dupont-Aignan",5,2016-05-13,2016-05-16
"3510","BVA",927,5024,"Le Pen",27,2016-05-13,2016-05-16
"3511","BVA",927,5025,"_Abstention",31,2016-05-13,2016-05-16
"3512","BVA",927,5025,"Arthaud",0.5,2016-05-13,2016-05-16
"3513","BVA",927,5025,"Poutou",1.5,2016-05-13,2016-05-16
"3514","BVA",927,5025,"Mélenchon",13,2016-05-13,2016-05-16
"3515","BVA",927,5025,"Duflot",3.5,2016-05-13,2016-05-16
"3516","BVA",927,5025,"Hollande",15,2016-05-13,2016-05-16
"3517","BVA",927,5025,"Bayrou",14,2016-05-13,2016-05-16
"3518","BVA",927,5025,"Fillon",21,2016-05-13,2016-05-16
"3519","BVA",927,5025,"Dupont-Aignan",4.5,2016-05-13,2016-05-16
"3520","BVA",927,5025,"Le Pen",27,2016-05-13,2016-05-16
"3521","BVA",927,5026,"_Abstention",31,2016-05-13,2016-05-16
"3522","BVA",927,5026,"Arthaud",0.5,2016-05-13,2016-05-16
"3523","BVA",927,5026,"Poutou",2,2016-05-13,2016-05-16
"3524","BVA",927,5026,"Mélenchon",13,2016-05-13,2016-05-16
"3525","BVA",927,5026,"Duflot",3.5,2016-05-13,2016-05-16
"3526","BVA",927,5026,"Hollande",16,2016-05-13,2016-05-16
"3527","BVA",927,5026,"Bayrou",16,2016-05-13,2016-05-16
"3528","BVA",927,5026,"Le Maire",17,2016-05-13,2016-05-16
"3529","BVA",927,5026,"Dupont-Aignan",5,2016-05-13,2016-05-16
"3530","BVA",927,5026,"Le Pen",27,2016-05-13,2016-05-16
"3531","Ifop-Fiducial",1419,5027,"Arthaud",1.5,2016-04-25,2016-04-28
"3532","Ifop-Fiducial",1419,5027,"Poutou",1,2016-04-25,2016-04-28
"3533","Ifop-Fiducial",1419,5027,"Mélenchon",14,2016-04-25,2016-04-28
"3534","Ifop-Fiducial",1419,5027,"Duflot",2.5,2016-04-25,2016-04-28
"3535","Ifop-Fiducial",1419,5027,"Macron",20,2016-04-25,2016-04-28
"3536","Ifop-Fiducial",1419,5027,"Juppé",29,2016-04-25,2016-04-28
"3537","Ifop-Fiducial",1419,5027,"Dupont-Aignan",6,2016-04-25,2016-04-28
"3538","Ifop-Fiducial",1419,5027,"Le Pen",26,2016-04-25,2016-04-28
"3539","Ifop-Fiducial",1419,5027,"Cheminade",0,2016-04-25,2016-04-28
"3540","Ifop-Fiducial",1419,5028,"Arthaud",1,2016-04-25,2016-04-28
"3541","Ifop-Fiducial",1419,5028,"Poutou",1,2016-04-25,2016-04-28
"3542","Ifop-Fiducial",1419,5028,"Mélenchon",13,2016-04-25,2016-04-28
"3543","Ifop-Fiducial",1419,5028,"Duflot",3,2016-04-25,2016-04-28
"3544","Ifop-Fiducial",1419,5028,"Macron",22,2016-04-25,2016-04-28
"3545","Ifop-Fiducial",1419,5028,"Bayrou",10,2016-04-25,2016-04-28
"3546","Ifop-Fiducial",1419,5028,"Sarkozy",18,2016-04-25,2016-04-28
"3547","Ifop-Fiducial",1419,5028,"Dupont-Aignan",6,2016-04-25,2016-04-28
"3548","Ifop-Fiducial",1419,5028,"Le Pen",26,2016-04-25,2016-04-28
"3549","Ifop-Fiducial",1419,5028,"Cheminade",0,2016-04-25,2016-04-28
"3550","Elabe",911,5029,"_Abstention",42,2016-04-26,2016-04-27
"3551","Elabe",911,5029,"Arthaud",1,2016-04-26,2016-04-27
"3552","Elabe",911,5029,"Poutou",1,2016-04-26,2016-04-27
"3553","Elabe",911,5029,"Mélenchon",11,2016-04-26,2016-04-27
"3554","Elabe",911,5029,"Duflot",2,2016-04-26,2016-04-27
"3555","Elabe",911,5029,"Hollande",15,2016-04-26,2016-04-27
"3556","Elabe",911,5029,"Juppé",39,2016-04-26,2016-04-27
"3557","Elabe",911,5029,"Dupont-Aignan",5,2016-04-26,2016-04-27
"3558","Elabe",911,5029,"Le Pen",26,2016-04-26,2016-04-27
"3559","Elabe",911,5030,"_Abstention",42,2016-04-26,2016-04-27
"3560","Elabe",911,5030,"Arthaud",1,2016-04-26,2016-04-27
"3561","Elabe",911,5030,"Poutou",1,2016-04-26,2016-04-27
"3562","Elabe",911,5030,"Mélenchon",10,2016-04-26,2016-04-27
"3563","Elabe",911,5030,"Duflot",2,2016-04-26,2016-04-27
"3564","Elabe",911,5030,"Hollande",18,2016-04-26,2016-04-27
"3565","Elabe",911,5030,"Bayrou",14,2016-04-26,2016-04-27
"3566","Elabe",911,5030,"Sarkozy",23,2016-04-26,2016-04-27
"3567","Elabe",911,5030,"Dupont-Aignan",5,2016-04-26,2016-04-27
"3568","Elabe",911,5030,"Le Pen",26,2016-04-26,2016-04-27
"3569","Elabe",911,5031,"_Abstention",42,2016-04-26,2016-04-27
"3570","Elabe",911,5031,"Arthaud",1,2016-04-26,2016-04-27
"3571","Elabe",911,5031,"Poutou",1,2016-04-26,2016-04-27
"3572","Elabe",911,5031,"Mélenchon",11.5,2016-04-26,2016-04-27
"3573","Elabe",911,5031,"Duflot",2,2016-04-26,2016-04-27
"3574","Elabe",911,5031,"Valls",15.5,2016-04-26,2016-04-27
"3575","Elabe",911,5031,"Juppé",38,2016-04-26,2016-04-27
"3576","Elabe",911,5031,"Dupont-Aignan",5,2016-04-26,2016-04-27
"3577","Elabe",911,5031,"Le Pen",26,2016-04-26,2016-04-27
"3578","Elabe",911,5032,"_Abstention",42,2016-04-26,2016-04-27
"3579","Elabe",911,5032,"Arthaud",1,2016-04-26,2016-04-27
"3580","Elabe",911,5032,"Poutou",1,2016-04-26,2016-04-27
"3581","Elabe",911,5032,"Mélenchon",12,2016-04-26,2016-04-27
"3582","Elabe",911,5032,"Duflot",2,2016-04-26,2016-04-27
"3583","Elabe",911,5032,"Valls",18.5,2016-04-26,2016-04-27
"3584","Elabe",911,5032,"Bayrou",13,2016-04-26,2016-04-27
"3585","Elabe",911,5032,"Sarkozy",22,2016-04-26,2016-04-27
"3586","Elabe",911,5032,"Dupont-Aignan",5.5,2016-04-26,2016-04-27
"3587","Elabe",911,5032,"Le Pen",25,2016-04-26,2016-04-27
"3588","Elabe",911,5033,"_Abstention",42,2016-04-26,2016-04-27
"3589","Elabe",911,5033,"Arthaud",1.5,2016-04-26,2016-04-27
"3590","Elabe",911,5033,"Poutou",2,2016-04-26,2016-04-27
"3591","Elabe",911,5033,"Mélenchon",12,2016-04-26,2016-04-27
"3592","Elabe",911,5033,"Duflot",2,2016-04-26,2016-04-27
"3593","Elabe",911,5033,"Valls",19,2016-04-26,2016-04-27
"3594","Elabe",911,5033,"Bayrou",12,2016-04-26,2016-04-27
"3595","Elabe",911,5033,"Fillon",19,2016-04-26,2016-04-27
"3596","Elabe",911,5033,"Dupont-Aignan",4,2016-04-26,2016-04-27
"3597","Elabe",911,5033,"Le Pen",28.5,2016-04-26,2016-04-27
"3598","Elabe",911,5034,"_Abstention",42,2016-04-26,2016-04-27
"3599","Elabe",911,5034,"Arthaud",1,2016-04-26,2016-04-27
"3600","Elabe",911,5034,"Poutou",1,2016-04-26,2016-04-27
"3601","Elabe",911,5034,"Mélenchon",12,2016-04-26,2016-04-27
"3602","Elabe",911,5034,"Duflot",2,2016-04-26,2016-04-27
"3603","Elabe",911,5034,"Macron",21,2016-04-26,2016-04-27
"3604","Elabe",911,5034,"Juppé",36,2016-04-26,2016-04-27
"3605","Elabe",911,5034,"Dupont-Aignan",4,2016-04-26,2016-04-27
"3606","Elabe",911,5034,"Le Pen",23,2016-04-26,2016-04-27
"3607","Elabe",911,5035,"_Abstention",42,2016-04-26,2016-04-27
"3608","Elabe",911,5035,"Arthaud",1.5,2016-04-26,2016-04-27
"3609","Elabe",911,5035,"Poutou",2,2016-04-26,2016-04-27
"3610","Elabe",911,5035,"Mélenchon",12,2016-04-26,2016-04-27
"3611","Elabe",911,5035,"Duflot",2.5,2016-04-26,2016-04-27
"3612","Elabe",911,5035,"Macron",25,2016-04-26,2016-04-27
"3613","Elabe",911,5035,"Bayrou",11,2016-04-26,2016-04-27
"3614","Elabe",911,5035,"Sarkozy",18,2016-04-26,2016-04-27
"3615","Elabe",911,5035,"Dupont-Aignan",4,2016-04-26,2016-04-27
"3616","Elabe",911,5035,"Le Pen",24,2016-04-26,2016-04-27
"3617","Elabe",911,5036,"_Abstention",42,2016-04-26,2016-04-27
"3618","Elabe",911,5036,"Arthaud",1.5,2016-04-26,2016-04-27
"3619","Elabe",911,5036,"Poutou",1,2016-04-26,2016-04-27
"3620","Elabe",911,5036,"Mélenchon",11.5,2016-04-26,2016-04-27
"3621","Elabe",911,5036,"Duflot",2.5,2016-04-26,2016-04-27
"3622","Elabe",911,5036,"Macron",25.5,2016-04-26,2016-04-27
"3623","Elabe",911,5036,"Bayrou",11.5,2016-04-26,2016-04-27
"3624","Elabe",911,5036,"Le Maire",18,2016-04-26,2016-04-27
"3625","Elabe",911,5036,"Dupont-Aignan",3.5,2016-04-26,2016-04-27
"3626","Elabe",911,5036,"Le Pen",25,2016-04-26,2016-04-27
"3627","BVA",949,5037,"_Abstention",30,2016-04-15,2016-04-17
"3628","BVA",949,5037,"Arthaud",1,2016-04-15,2016-04-17
"3629","BVA",949,5037,"Poutou",2,2016-04-15,2016-04-17
