date,president,pollster,N,method,p_approve,p_disapprove,term_id,pollster_id,method_id,president_id,y,year,date_first_round,date_second_round,date_next_first_round,three_weeks,month,years,bloc,bloc_id
2008-09-15,sarkozy,Ifop,1048,phone,0.37,0.62,1,4,4,6,387,2007,2007-04-22,2007-05-06,2012-04-22,24,9,2,Droite,5
2008-09-17,sarkozy,Ipsos,1010,phone,0.42,0.55,1,5,4,6,424,2007,2007-04-22,2007-05-06,2012-04-22,24,9,2,Droite,5
2008-09-20,sarkozy,Kantar,931,face to face,0.36,0.61,1,6,1,6,335,2007,2007-04-22,2007-05-06,2012-04-22,24,9,2,Droite,5
2008-09-28,sarkozy,BVA,999,phone,0.47,0.48,1,1,4,6,469,2007,2007-04-22,2007-05-06,2012-04-22,25,9,2,Droite,5
2008-10-20,sarkozy,Ifop,919,phone,0.43,0.56,1,4,4,6,395,2007,2007-04-22,2007-05-06,2012-04-22,26,10,2,Droite,5
2008-10-21,sarkozy,Ipsos,993,phone,0.41,0.56,1,5,4,6,407,2007,2007-04-22,2007-05-06,2012-04-22,26,10,2,Droite,5
2008-10-26,sarkozy,Kantar,936,face to face,0.39,0.57,1,6,1,6,365,2007,2007-04-22,2007-05-06,2012-04-22,26,10,2,Droite,5
2008-10-30,sarkozy,BVA,929,phone,0.43,0.54,1,1,4,6,399,2007,2007-04-22,2007-05-06,2012-04-22,26,10,2,Droite,5
2008-11-12,sarkozy,Ipsos,948,phone,0.49,0.49,1,5,4,6,464,2007,2007-04-22,2007-05-06,2012-04-22,27,11,2,Droite,5
2008-11-16,sarkozy,Ifop,1005,phone,0.44,0.56,1,4,4,6,442,2007,2007-04-22,2007-05-06,2012-04-22,27,11,2,Droite,5
2008-11-17,sarkozy,BVA,917,phone,0.48,0.47,1,1,4,6,440,2007,2007-04-22,2007-05-06,2012-04-22,27,11,2,Droite,5
2008-11-23,sarkozy,Kantar,1055,face to face,0.37,0.59,1,6,1,6,390,2007,2007-04-22,2007-05-06,2012-04-22,28,11,2,Droite,5
2008-12-15,sarkozy,Ifop,1003,phone,0.44,0.55,1,4,4,6,441,2007,2007-04-22,2007-05-06,2012-04-22,29,12,2,Droite,5
2008-12-25,sarkozy,Ipsos,975,phone,0.46,0.51,1,5,4,6,448,2007,2007-04-22,2007-05-06,2012-04-22,29,12,2,Droite,5
2008-12-26,sarkozy,Kantar,1015,face to face,0.41,0.56,1,6,1,6,416,2007,2007-04-22,2007-05-06,2012-04-22,29,12,2,Droite,5
2009-01-17,sarkozy,Ifop,932,phone,0.44,0.56,1,4,4,6,410,2007,2007-04-22,2007-05-06,2012-04-22,30,1,3,Droite,5
2009-01-21,sarkozy,Ipsos,1033,phone,0.45,0.51,1,5,4,6,464,2007,2007-04-22,2007-05-06,2012-04-22,30,1,3,Droite,5
2009-01-22,sarkozy,Kantar,984,face to face,0.37,0.6,1,6,1,6,364,2007,2007-04-22,2007-05-06,2012-04-22,30,1,3,Droite,5
2009-01-25,sarkozy,BVA,955,phone,0.47,0.45,1,1,4,6,448,2007,2007-04-22,2007-05-06,2012-04-22,31,1,3,Droite,5
2009-02-16,sarkozy,Ifop,964,phone,0.37,0.62,1,4,4,6,356,2007,2007-04-22,2007-05-06,2012-04-22,32,2,3,Droite,5
2009-02-21,sarkozy,BVA,989,phone,0.41,0.53,1,1,4,6,405,2007,2007-04-22,2007-05-06,2012-04-22,32,2,3,Droite,5
2009-02-23,sarkozy,Kantar,932,face to face,0.38,0.58,1,6,1,6,354,2007,2007-04-22,2007-05-06,2012-04-22,32,2,3,Droite,5
2009-02-27,sarkozy,Ipsos,1010,phone,0.36,0.61,1,5,4,6,363,2007,2007-04-22,2007-05-06,2012-04-22,32,2,3,Droite,5
2009-03-16,sarkozy,BVA,1013,phone,0.42,0.53,1,1,4,6,425,2007,2007-04-22,2007-05-06,2012-04-22,33,3,3,Droite,5
2009-03-17,sarkozy,Ifop,907,phone,0.36,0.63,1,4,4,6,326,2007,2007-04-22,2007-05-06,2012-04-22,33,3,3,Droite,5
2009-03-22,sarkozy,Ipsos,1095,phone,0.37,0.58,1,5,4,6,405,2007,2007-04-22,2007-05-06,2012-04-22,33,3,3,Droite,5
2009-03-23,sarkozy,Kantar,1030,face to face,0.36,0.62,1,6,1,6,370,2007,2007-04-22,2007-05-06,2012-04-22,33,3,3,Droite,5
2009-04-16,sarkozy,Ifop,1038,phone,0.4,0.59,1,4,4,6,415,2007,2007-04-22,2007-05-06,2012-04-22,34,4,3,Droite,5
2009-04-19,sarkozy,Ipsos,1077,phone,0.43,0.55,1,5,4,6,463,2007,2007-04-22,2007-05-06,2012-04-22,35,4,3,Droite,5
2009-04-23,sarkozy,Kantar,1093,face to face,0.32,0.65,1,6,1,6,349,2007,2007-04-22,2007-05-06,2012-04-22,35,4,3,Droite,5
2009-04-26,sarkozy,BVA,985,phone,0.43,0.49,1,1,4,6,423,2007,2007-04-22,2007-05-06,2012-04-22,35,4,3,Droite,5
2009-05-16,sarkozy,Ifop,1087,phone,0.38,0.62,1,4,4,6,413,2007,2007-04-22,2007-05-06,2012-04-22,36,5,3,Droite,5
2009-05-18,sarkozy,BVA,977,phone,0.43,0.5,1,1,4,6,420,2007,2007-04-22,2007-05-06,2012-04-22,36,5,3,Droite,5
2009-05-21,sarkozy,Ipsos,1080,phone,0.45,0.54,1,5,4,6,486,2007,2007-04-22,2007-05-06,2012-04-22,36,5,3,Droite,5
2009-05-25,sarkozy,Kantar,1074,face to face,0.41,0.57,1,6,1,6,440,2007,2007-04-22,2007-05-06,2012-04-22,36,5,3,Droite,5
2009-06-15,sarkozy,BVA,928,phone,0.45,0.51,1,1,4,6,417,2007,2007-04-22,2007-05-06,2012-04-22,37,6,3,Droite,5
2009-06-19,sarkozy,Ifop,1035,phone,0.41,0.59,1,4,4,6,424,2007,2007-04-22,2007-05-06,2012-04-22,37,6,3,Droite,5
2009-06-20,sarkozy,Ipsos,948,phone,0.48,0.51,1,5,4,6,455,2007,2007-04-22,2007-05-06,2012-04-22,37,6,3,Droite,5
2009-06-25,sarkozy,Kantar,917,face to face,0.38,0.6,1,6,1,6,348,2007,2007-04-22,2007-05-06,2012-04-22,38,6,3,Droite,5
2009-07-19,sarkozy,Ifop,953,phone,0.43,0.56,1,4,4,6,409,2007,2007-04-22,2007-05-06,2012-04-22,39,7,3,Droite,5
2009-07-26,sarkozy,Ipsos,1025,phone,0.45,0.52,1,5,4,6,461,2007,2007-04-22,2007-05-06,2012-04-22,39,7,3,Droite,5
2009-08-16,sarkozy,Ifop,1069,phone,0.45,0.54,1,4,4,6,481,2007,2007-04-22,2007-05-06,2012-04-22,40,8,3,Droite,5
2009-08-22,sarkozy,Kantar,1080,face to face,0.39,0.57,1,6,1,6,421,2007,2007-04-22,2007-05-06,2012-04-22,40,8,3,Droite,5
2009-08-23,sarkozy,Ipsos,1077,phone,0.46,0.5,1,5,4,6,495,2007,2007-04-22,2007-05-06,2012-04-22,41,8,3,Droite,5
2009-09-15,sarkozy,Ipsos,1094,phone,0.46,0.51,1,5,4,6,503,2007,2007-04-22,2007-05-06,2012-04-22,42,9,3,Droite,5
2009-09-19,sarkozy,Ifop,903,phone,0.39,0.6,1,4,4,6,352,2007,2007-04-22,2007-05-06,2012-04-22,42,9,3,Droite,5
2009-09-20,sarkozy,Kantar,900,face to face,0.39,0.57,1,6,1,6,351,2007,2007-04-22,2007-05-06,2012-04-22,42,9,3,Droite,5
2009-09-22,sarkozy,BVA,904,phone,0.47,0.49,1,1,4,6,424,2007,2007-04-22,2007-05-06,2012-04-22,42,9,3,Droite,5
2009-10-17,sarkozy,Ifop,1099,phone,0.38,0.61,1,4,4,6,417,2007,2007-04-22,2007-05-06,2012-04-22,43,10,3,Droite,5
2009-10-22,sarkozy,BVA,904,phone,0.42,0.54,1,1,4,6,379,2007,2007-04-22,2007-05-06,2012-04-22,43,10,3,Droite,5
2009-10-24,sarkozy,Kantar,1060,face to face,0.37,0.6,1,6,1,6,392,2007,2007-04-22,2007-05-06,2012-04-22,43,10,3,Droite,5
2009-10-25,sarkozy,Ipsos,961,phone,0.44,0.54,1,5,4,6,422,2007,2007-04-22,2007-05-06,2012-04-22,44,10,3,Droite,5
2009-11-16,sarkozy,BVA,1010,phone,0.43,0.52,1,1,4,6,434,2007,2007-04-22,2007-05-06,2012-04-22,45,11,3,Droite,5
2009-11-17,sarkozy,Ipsos,1081,phone,0.39,0.6,1,5,4,6,421,2007,2007-04-22,2007-05-06,2012-04-22,45,11,3,Droite,5
2009-11-19,sarkozy,Ifop,948,phone,0.36,0.63,1,4,4,6,341,2007,2007-04-22,2007-05-06,2012-04-22,45,11,3,Droite,5
2009-11-27,sarkozy,Kantar,1016,face to face,0.34,0.63,1,6,1,6,345,2007,2007-04-22,2007-05-06,2012-04-22,45,11,3,Droite,5
2009-12-15,sarkozy,Ifop,1088,phone,0.37,0.62,1,4,4,6,402,2007,2007-04-22,2007-05-06,2012-04-22,46,12,3,Droite,5
2009-12-23,sarkozy,Ipsos,947,phone,0.38,0.6,1,5,4,6,359,2007,2007-04-22,2007-05-06,2012-04-22,46,12,3,Droite,5
2009-12-27,sarkozy,Kantar,1067,face to face,0.32,0.63,1,6,1,6,341,2007,2007-04-22,2007-05-06,2012-04-22,47,12,3,Droite,5
2009-12-29,sarkozy,BVA,1013,phone,0.42,0.53,1,1,4,6,425,2007,2007-04-22,2007-05-06,2012-04-22,47,12,3,Droite,5
2010-01-15,sarkozy,Ifop,1092,phone,0.38,0.61,1,4,4,6,414,2007,2007-04-22,2007-05-06,2012-04-22,47,1,4,Droite,5
2010-01-27,sarkozy,Ipsos,1021,phone,0.38,0.59,1,5,4,6,387,2007,2007-04-22,2007-05-06,2012-04-22,48,1,4,Droite,5
2010-01-28,sarkozy,BVA,1068,phone,0.43,0.53,1,1,4,6,459,2007,2007-04-22,2007-05-06,2012-04-22,48,1,4,Droite,5
2010-01-28,sarkozy,Kantar,910,face to face,0.31,0.65,1,6,1,6,282,2007,2007-04-22,2007-05-06,2012-04-22,48,1,4,Droite,5
2010-02-15,sarkozy,Ipsos,951,phone,0.39,0.59,1,5,4,6,370,2007,2007-04-22,2007-05-06,2012-04-22,49,2,4,Droite,5
2010-02-17,sarkozy,Ifop,1021,phone,0.36,0.63,1,4,4,6,367,2007,2007-04-22,2007-05-06,2012-04-22,49,2,4,Droite,5
2010-02-21,sarkozy,Kantar,1090,face to face,0.31,0.65,1,6,1,6,337,2007,2007-04-22,2007-05-06,2012-04-22,49,2,4,Droite,5
2010-02-27,sarkozy,BVA,983,phone,0.39,0.56,1,1,4,6,383,2007,2007-04-22,2007-05-06,2012-04-22,49,2,4,Droite,5
2010-03-14,sarkozy,Ipsos,987,phone,0.32,0.65,1,5,4,6,315,2007,2007-04-22,2007-05-06,2012-04-22,50,3,4,Droite,5
2010-03-15,sarkozy,BVA,1048,phone,0.41,0.56,1,1,4,6,429,2007,2007-04-22,2007-05-06,2012-04-22,50,3,4,Droite,5
2010-03-18,sarkozy,Ifop,917,phone,0.3,0.65,1,4,4,6,275,2007,2007-04-22,2007-05-06,2012-04-22,50,3,4,Droite,5
2010-03-27,sarkozy,Kantar,1053,face to face,0.28,0.7,1,6,1,6,294,2007,2007-04-22,2007-05-06,2012-04-22,51,3,4,Droite,5
2010-04-19,sarkozy,Ifop,976,phone,0.31,0.68,1,4,4,6,302,2007,2007-04-22,2007-05-06,2012-04-22,52,4,4,Droite,5
2010-04-22,sarkozy,BVA,988,phone,0.4,0.57,1,1,4,6,395,2007,2007-04-22,2007-05-06,2012-04-22,52,4,4,Droite,5
2010-04-27,sarkozy,Ipsos,1040,phone,0.32,0.65,1,5,4,6,332,2007,2007-04-22,2007-05-06,2012-04-22,52,4,4,Droite,5
2010-04-27,sarkozy,Kantar,1087,face to face,0.3,0.67,1,6,1,6,326,2007,2007-04-22,2007-05-06,2012-04-22,52,4,4,Droite,5
2010-05-12,sarkozy,Ipsos,921,phone,0.36,0.61,1,5,4,6,331,2007,2007-04-22,2007-05-06,2012-04-22,53,5,4,Droite,5
2010-05-20,sarkozy,Ifop,1004,phone,0.33,0.66,1,4,4,6,331,2007,2007-04-22,2007-05-06,2012-04-22,53,5,4,Droite,5
2010-05-21,sarkozy,BVA,936,phone,0.36,0.59,1,1,4,6,336,2007,2007-04-22,2007-05-06,2012-04-22,53,5,4,Droite,5
2010-05-26,sarkozy,Kantar,1036,face to face,0.28,0.67,1,6,1,6,290,2007,2007-04-22,2007-05-06,2012-04-22,54,5,4,Droite,5
2010-06-16,sarkozy,Ifop,994,phone,0.34,0.66,1,4,4,6,337,2007,2007-04-22,2007-05-06,2012-04-22,55,6,4,Droite,5
2010-06-25,sarkozy,Ipsos,971,phone,0.35,0.63,1,5,4,6,339,2007,2007-04-22,2007-05-06,2012-04-22,55,6,4,Droite,5
2010-06-28,sarkozy,Kantar,1043,face to face,0.26,0.71,1,6,1,6,271,2007,2007-04-22,2007-05-06,2012-04-22,55,6,4,Droite,5
2010-07-19,sarkozy,Ifop,1043,phone,0.34,0.66,1,4,4,6,354,2007,2007-04-22,2007-05-06,2012-04-22,56,7,4,Droite,5
2010-07-25,sarkozy,Ipsos,985,phone,0.35,0.61,1,5,4,6,344,2007,2007-04-22,2007-05-06,2012-04-22,57,7,4,Droite,5
2010-07-26,sarkozy,BVA,1045,phone,0.33,0.64,1,1,4,6,344,2007,2007-04-22,2007-05-06,2012-04-22,57,7,4,Droite,5
2010-08-10,sarkozy,Ipsos,1019,phone,0.34,0.63,1,5,4,6,346,2007,2007-04-22,2007-05-06,2012-04-22,57,8,4,Droite,5
2010-08-20,sarkozy,Ifop,1089,phone,0.36,0.64,1,4,4,6,392,2007,2007-04-22,2007-05-06,2012-04-22,58,8,4,Droite,5
2010-08-23,sarkozy,Kantar,1023,face to face,0.3,0.67,1,6,1,6,306,2007,2007-04-22,2007-05-06,2012-04-22,58,8,4,Droite,5
2010-09-14,sarkozy,Ipsos,983,phone,0.34,0.62,1,5,4,6,334,2007,2007-04-22,2007-05-06,2012-04-22,59,9,4,Droite,5
2010-09-16,sarkozy,Ifop,1015,phone,0.32,0.67,1,4,4,6,324,2007,2007-04-22,2007-05-06,2012-04-22,59,9,4,Droite,5
2010-09-20,sarkozy,Kantar,969,face to face,0.26,0.72,1,6,1,6,251,2007,2007-04-22,2007-05-06,2012-04-22,59,9,4,Droite,5
2010-09-21,sarkozy,BVA,995,phone,0.32,0.64,1,1,4,6,318,2007,2007-04-22,2007-05-06,2012-04-22,59,9,4,Droite,5
2010-10-16,sarkozy,Ifop,915,phone,0.29,0.7,1,4,4,6,265,2007,2007-04-22,2007-05-06,2012-04-22,60,10,4,Droite,5
2010-10-20,sarkozy,Ipsos,971,phone,0.31,0.65,1,5,4,6,301,2007,2007-04-22,2007-05-06,2012-04-22,61,10,4,Droite,5
2010-10-24,sarkozy,Kantar,947,face to face,0.26,0.71,1,6,1,6,246,2007,2007-04-22,2007-05-06,2012-04-22,61,10,4,Droite,5
2010-10-29,sarkozy,BVA,1100,phone,0.3,0.69,1,1,4,6,330,2007,2007-04-22,2007-05-06,2012-04-22,61,10,4,Droite,5
2010-11-12,sarkozy,Ipsos,978,phone,0.3,0.66,1,5,4,6,293,2007,2007-04-22,2007-05-06,2012-04-22,62,11,4,Droite,5
2010-11-19,sarkozy,Ifop,1080,phone,0.32,0.68,1,4,4,6,345,2007,2007-04-22,2007-05-06,2012-04-22,62,11,4,Droite,5
2010-11-24,sarkozy,BVA,925,phone,0.34,0.63,1,1,4,6,314,2007,2007-04-22,2007-05-06,2012-04-22,62,11,4,Droite,5
2010-11-25,sarkozy,Kantar,908,face to face,0.24,0.71,1,6,1,6,217,2007,2007-04-22,2007-05-06,2012-04-22,62,11,4,Droite,5
2010-12-18,sarkozy,BVA,1040,phone,0.33,0.61,1,1,4,6,343,2007,2007-04-22,2007-05-06,2012-04-22,63,12,4,Droite,5
2010-12-18,sarkozy,Ifop,1086,phone,0.31,0.69,1,4,4,6,336,2007,2007-04-22,2007-05-06,2012-04-22,63,12,4,Droite,5
2010-12-22,sarkozy,Kantar,1041,face to face,0.27,0.7,1,6,1,6,281,2007,2007-04-22,2007-05-06,2012-04-22,64,12,4,Droite,5
2010-12-27,sarkozy,Ipsos,981,phone,0.35,0.61,1,5,4,6,343,2007,2007-04-22,2007-05-06,2012-04-22,64,12,4,Droite,5
2011-01-17,sarkozy,Ifop,910,phone,0.3,0.7,1,4,4,6,273,2007,2007-04-22,2007-05-06,2012-04-22,65,1,5,Droite,5
2011-01-18,sarkozy,Ipsos,1087,phone,0.33,0.65,1,5,4,6,358,2007,2007-04-22,2007-05-06,2012-04-22,65,1,5,Droite,5
2011-01-23,sarkozy,BVA,927,phone,0.34,0.61,1,1,4,6,315,2007,2007-04-22,2007-05-06,2012-04-22,65,1,5,Droite,5
2011-01-23,sarkozy,Kantar,946,face to face,0.24,0.72,1,6,1,6,227,2007,2007-04-22,2007-05-06,2012-04-22,65,1,5,Droite,5
2011-02-10,sarkozy,Ipsos,1042,phone,0.34,0.63,1,5,4,6,354,2007,2007-04-22,2007-05-06,2012-04-22,66,2,5,Droite,5
2011-02-20,sarkozy,Ifop,1062,phone,0.31,0.69,1,4,4,6,329,2007,2007-04-22,2007-05-06,2012-04-22,67,2,5,Droite,5
2011-02-23,sarkozy,Kantar,920,face to face,0.22,0.75,1,6,1,6,202,2007,2007-04-22,2007-05-06,2012-04-22,67,2,5,Droite,5
2011-02-28,sarkozy,BVA,1045,phone,0.3,0.66,1,1,4,6,313,2007,2007-04-22,2007-05-06,2012-04-22,67,2,5,Droite,5
2011-03-18,sarkozy,Ifop,928,phone,0.29,0.71,1,4,4,6,269,2007,2007-04-22,2007-05-06,2012-04-22,68,3,5,Droite,5
2011-03-20,sarkozy,Kantar,1074,face to face,0.23,0.74,1,6,1,6,247,2007,2007-04-22,2007-05-06,2012-04-22,68,3,5,Droite,5
2011-03-21,sarkozy,Ipsos,934,phone,0.31,0.68,1,5,4,6,289,2007,2007-04-22,2007-05-06,2012-04-22,68,3,5,Droite,5
2011-03-25,sarkozy,BVA,926,phone,0.32,0.65,1,1,4,6,296,2007,2007-04-22,2007-05-06,2012-04-22,68,3,5,Droite,5
2011-04-10,sarkozy,Ipsos,908,phone,0.29,0.68,1,5,4,6,263,2007,2007-04-22,2007-05-06,2012-04-22,69,4,5,Droite,5
2011-04-17,sarkozy,Ifop,1027,phone,0.28,0.72,1,4,4,6,287,2007,2007-04-22,2007-05-06,2012-04-22,69,4,5,Droite,5
2011-04-27,sarkozy,Kantar,1034,face to face,0.2,0.76,1,6,1,6,206,2007,2007-04-22,2007-05-06,2012-04-22,70,4,5,Droite,5
2011-04-28,sarkozy,BVA,989,phone,0.31,0.66,1,1,4,6,306,2007,2007-04-22,2007-05-06,2012-04-22,70,4,5,Droite,5
2011-05-15,sarkozy,Ifop,1009,phone,0.29,0.71,1,4,4,6,292,2007,2007-04-22,2007-05-06,2012-04-22,71,5,5,Droite,5
2011-05-19,sarkozy,Ipsos,1055,phone,0.31,0.66,1,5,4,6,327,2007,2007-04-22,2007-05-06,2012-04-22,71,5,5,Droite,5
2011-05-22,sarkozy,Kantar,1100,face to face,0.22,0.76,1,6,1,6,242,2007,2007-04-22,2007-05-06,2012-04-22,71,5,5,Droite,5
2011-05-23,sarkozy,BVA,942,phone,0.35,0.62,1,1,4,6,329,2007,2007-04-22,2007-05-06,2012-04-22,71,5,5,Droite,5
2011-06-13,sarkozy,Ipsos,980,phone,0.3,0.66,1,5,4,6,294,2007,2007-04-22,2007-05-06,2012-04-22,72,6,5,Droite,5
2011-06-20,sarkozy,BVA,923,phone,0.37,0.62,1,1,4,6,341,2007,2007-04-22,2007-05-06,2012-04-22,72,6,5,Droite,5
2011-06-20,sarkozy,Ifop,917,phone,0.3,0.7,1,4,4,6,275,2007,2007-04-22,2007-05-06,2012-04-22,72,6,5,Droite,5
2011-06-21,sarkozy,Kantar,913,face to face,0.25,0.73,1,6,1,6,228,2007,2007-04-22,2007-05-06,2012-04-22,72,6,5,Droite,5
2011-07-10,sarkozy,Ipsos,953,phone,0.35,0.61,1,5,4,6,333,2007,2007-04-22,2007-05-06,2012-04-22,73,7,5,Droite,5
2011-07-20,sarkozy,Ifop,939,phone,0.36,0.64,1,4,4,6,338,2007,2007-04-22,2007-05-06,2012-04-22,74,7,5,Droite,5
2011-08-17,sarkozy,Ifop,927,phone,0.33,0.67,1,4,4,6,305,2007,2007-04-22,2007-05-06,2012-04-22,75,8,5,Droite,5
2011-08-17,sarkozy,Ipsos,1043,phone,0.35,0.61,1,5,4,6,365,2007,2007-04-22,2007-05-06,2012-04-22,75,8,5,Droite,5
2011-08-22,sarkozy,Kantar,950,face to face,0.24,0.72,1,6,1,6,228,2007,2007-04-22,2007-05-06,2012-04-22,75,8,5,Droite,5
2011-09-13,sarkozy,Ipsos,1017,phone,0.35,0.62,1,5,4,6,355,2007,2007-04-22,2007-05-06,2012-04-22,76,9,5,Droite,5
2011-09-16,sarkozy,Ifop,1097,phone,0.32,0.67,1,4,4,6,351,2007,2007-04-22,2007-05-06,2012-04-22,76,9,5,Droite,5
2011-09-20,sarkozy,BVA,1061,phone,0.32,0.65,1,1,4,6,339,2007,2007-04-22,2007-05-06,2012-04-22,77,9,5,Droite,5
2011-09-23,sarkozy,Kantar,970,face to face,0.24,0.72,1,6,1,6,232,2007,2007-04-22,2007-05-06,2012-04-22,77,9,5,Droite,5
2011-10-12,sarkozy,Ipsos,936,phone,0.35,0.61,1,5,4,6,327,2007,2007-04-22,2007-05-06,2012-04-22,78,10,5,Droite,5
2011-10-15,sarkozy,Ifop,1044,phone,0.31,0.69,1,4,4,6,323,2007,2007-04-22,2007-05-06,2012-04-22,78,10,5,Droite,5
2011-10-20,sarkozy,Kantar,1042,face to face,0.3,0.66,1,6,1,6,312,2007,2007-04-22,2007-05-06,2012-04-22,78,10,5,Droite,5
2011-10-26,sarkozy,BVA,980,phone,0.32,0.66,1,1,4,6,313,2007,2007-04-22,2007-05-06,2012-04-22,78,10,5,Droite,5
2011-11-18,sarkozy,Ifop,958,phone,0.34,0.66,1,4,4,6,325,2007,2007-04-22,2007-05-06,2012-04-22,79,11,5,Droite,5
2011-11-20,sarkozy,BVA,1092,phone,0.38,0.61,1,1,4,6,414,2007,2007-04-22,2007-05-06,2012-04-22,80,11,5,Droite,5
2011-11-20,sarkozy,Kantar,1065,face to face,0.29,0.68,1,6,1,6,308,2007,2007-04-22,2007-05-06,2012-04-22,80,11,5,Droite,5
2011-11-24,sarkozy,Ipsos,958,phone,0.37,0.59,1,5,4,6,354,2007,2007-04-22,2007-05-06,2012-04-22,80,11,5,Droite,5
2011-12-14,sarkozy,Ipsos,942,phone,0.36,0.61,1,5,4,6,339,2007,2007-04-22,2007-05-06,2012-04-22,81,12,5,Droite,5
2011-12-20,sarkozy,Ifop,1026,phone,0.34,0.66,1,4,4,6,348,2007,2007-04-22,2007-05-06,2012-04-22,81,12,5,Droite,5
2011-12-27,sarkozy,Kantar,1004,face to face,0.29,0.68,1,6,1,6,291,2007,2007-04-22,2007-05-06,2012-04-22,81,12,5,Droite,5
2012-01-18,sarkozy,Ipsos,1080,phone,0.34,0.63,1,5,4,6,367,2007,2007-04-22,2007-05-06,2012-04-22,82,1,6,Droite,5
2012-01-19,sarkozy,Ifop,934,phone,0.32,0.68,1,4,4,6,298,2007,2007-04-22,2007-05-06,2012-04-22,82,1,6,Droite,5
2012-01-20,sarkozy,BVA,1056,phone,0.32,0.67,1,1,4,6,337,2007,2007-04-22,2007-05-06,2012-04-22,82,1,6,Droite,5
2012-01-22,sarkozy,Kantar,1064,face to face,0.29,0.68,1,6,1,6,308,2007,2007-04-22,2007-05-06,2012-04-22,83,1,6,Droite,5
2012-02-13,sarkozy,Ipsos,980,phone,0.36,0.6,1,5,4,6,352,2007,2007-04-22,2007-05-06,2012-04-22,84,2,6,Droite,5
2012-02-16,sarkozy,BVA,955,phone,0.32,0.67,1,1,4,6,305,2007,2007-04-22,2007-05-06,2012-04-22,84,2,6,Droite,5
2012-02-19,sarkozy,Ifop,1043,phone,0.33,0.67,1,4,4,6,344,2007,2007-04-22,2007-05-06,2012-04-22,84,2,6,Droite,5
2012-02-25,sarkozy,Kantar,1024,face to face,0.26,0.72,1,6,1,6,266,2007,2007-04-22,2007-05-06,2012-04-22,84,2,6,Droite,5
2012-03-15,sarkozy,Ifop,1087,phone,0.36,0.64,1,4,4,6,391,2007,2007-04-22,2007-05-06,2012-04-22,85,3,6,Droite,5
2012-03-21,sarkozy,Kantar,998,face to face,0.33,0.63,1,6,1,6,329,2007,2007-04-22,2007-05-06,2012-04-22,85,3,6,Droite,5
2012-03-22,sarkozy,BVA,912,phone,0.33,0.66,1,1,4,6,300,2007,2007-04-22,2007-05-06,2012-04-22,85,3,6,Droite,5
2012-03-23,sarkozy,Ipsos,1093,phone,0.38,0.59,1,5,4,6,415,2007,2007-04-22,2007-05-06,2012-04-22,85,3,6,Droite,5
2012-04-15,sarkozy,Ifop,989,phone,0.36,0.64,1,4,4,6,356,2007,2007-04-22,2007-05-06,2012-04-22,87,4,6,Droite,5
2012-04-21,sarkozy,Kantar,1004,face to face,0.37,0.6,1,6,1,6,371,2007,2007-04-22,2007-05-06,2012-04-22,87,4,6,Droite,5
2012-04-26,sarkozy,Ipsos,992,phone,0.4,0.58,1,5,4,6,396,2007,2007-04-22,2007-05-06,2012-04-22,87,4,6,Droite,5
2012-05-11,hollande,Ipsos,1052,phone,0.53,0.27,1,5,4,7,557,2012,2012-04-22,2012-05-06,2017-04-23,1,5,1,Gauche,3
2012-05-20,hollande,Ifop,1026,phone,0.61,0.33,1,4,4,7,625,2012,2012-04-22,2012-05-06,2017-04-23,1,5,1,Gauche,3
2012-05-28,hollande,Kantar,912,face to face,0.55,0.37,1,6,1,7,501,2012,2012-04-22,2012-05-06,2017-04-23,2,5,1,Gauche,3
2012-05-30,hollande,BVA,1047,internet,0.61,0.37,1,1,3,7,638,2012,2012-04-22,2012-05-06,2017-04-23,2,5,1,Gauche,3
2012-06-12,hollande,Ipsos,952,phone,0.53,0.37,1,5,4,7,504,2012,2012-04-22,2012-05-06,2017-04-23,2,6,1,Gauche,3
2012-06-15,hollande,BVA,1035,internet,0.61,0.38,1,1,3,7,631,2012,2012-04-22,2012-05-06,2017-04-23,2,6,1,Gauche,3
2012-06-17,hollande,Ifop,905,phone,0.59,0.4,1,4,4,7,533,2012,2012-04-22,2012-05-06,2017-04-23,3,6,1,Gauche,3
2012-06-24,hollande,Kantar,903,face to face,0.55,0.39,1,6,1,7,496,2012,2012-04-22,2012-05-06,2017-04-23,3,6,1,Gauche,3
2012-07-11,hollande,Ipsos,997,phone,0.55,0.37,1,5,4,7,548,2012,2012-04-22,2012-05-06,2017-04-23,4,7,1,Gauche,3
2012-07-20,hollande,Ifop,1061,phone,0.56,0.44,1,4,4,7,594,2012,2012-04-22,2012-05-06,2017-04-23,4,7,1,Gauche,3
2012-08-15,hollande,Ifop,990,phone,0.54,0.45,1,4,4,7,534,2012,2012-04-22,2012-05-06,2017-04-23,5,8,1,Gauche,3
2012-08-21,hollande,Kantar,1075,face to face,0.5,0.45,1,6,1,7,537,2012,2012-04-22,2012-05-06,2017-04-23,6,8,1,Gauche,3
2012-08-22,hollande,Ipsos,1085,phone,0.44,0.47,1,5,4,7,477,2012,2012-04-22,2012-05-06,2017-04-23,6,8,1,Gauche,3
2012-09-10,hollande,Ipsos,989,phone,0.44,0.49,1,5,4,7,435,2012,2012-04-22,2012-05-06,2017-04-23,7,9,1,Gauche,3
2012-09-18,hollande,Ifop,1070,phone,0.43,0.56,1,4,4,7,460,2012,2012-04-22,2012-05-06,2017-04-23,7,9,1,Gauche,3
