year,department,percentage,bloc,votes,election_type
1998,Gers,0.049395509499136445,Autre,6721,regional
1998,Gers,0.28241649211773784,Droite,38427,regional
1998,Gers,0.04863116892661595,Droite radicale et extreme droite,6617,regional
1998,Gers,0.024025282034321832,Ecologisme,3269,regional
1998,Gers,0.24995406607136295,Gauche,34010,regional
1998,Gironde,0.06978792033672403,Autre,58330,regional
1998,Gironde,0.15737517019255387,Droite,131537,regional
1998,Gironde,0.06200751838318869,Droite radicale et extreme droite,51827,regional
1998,Gironde,0.0439880452442996,Ecologisme,36766,regional
1998,Gironde,0.15249252827768725,Gauche,127456,regional
1998,Gironde,0.06453438427983126,Gauche radicale et extreme gauche,53939,regional
1998,Guadeloupe,0.026855966603181933,Autre,6980,regional
1998,Guadeloupe,0.27122217733402587,Droite,70492,regional
1998,Guadeloupe,0.0045978338238971935,Droite radicale et extreme droite,1195,regional
1998,Guadeloupe,0.006717839210480752,Ecologisme,1746,regional
1998,Guadeloupe,0.16523345068390374,Gauche,42945,regional
1998,Guadeloupe,0.030245666685904466,Gauche radicale et extreme gauche,7861,regional
1998,Guyane,0.08565488565488566,Autre,3708,regional
1998,Guyane,0.08680988680988681,Droite,3758,regional
1998,Guyane,0.275999075999076,Gauche,11948,regional
1998,Haut Rhin,0.052981580103511464,Autre,24722,regional
1998,Haut Rhin,0.11075083312795345,Droite,51678,regional
1998,Haut Rhin,0.18736860152374013,Droite radicale et extreme droite,87429,regional
1998,Haut Rhin,0.039229343248716825,Ecologisme,18305,regional
1998,Haut Rhin,0.09781940143373016,Gauche,45644,regional
1998,Haut Rhin,0.02246605874221789,Gauche radicale et extreme gauche,10483,regional
1998,Haute Garonne,0.03153432110629776,Autre,21132,regional
1998,Haute Garonne,0.21335955721825864,Droite,142978,regional
1998,Haute Garonne,0.06662916133807473,Droite radicale et extreme droite,44650,regional
1998,Haute Garonne,0.20833662872858427,Gauche,139612,regional
1998,Haute Garonne,0.05878288742283179,Gauche radicale et extreme gauche,39392,regional
1998,Haute Loire,0.2902048278640265,Droite,46826,regional
1998,Haute Loire,0.07968144773945648,Droite radicale et extreme droite,12857,regional
1998,Haute Loire,0.22231105326763967,Ecologisme,35871,regional
1998,Haute Marne,0.02400845097474311,Autre,3500,regional
1998,Haute Marne,0.2317432879230632,Droite,33784,regional
1998,Haute Marne,0.1051432961545321,Droite radicale et extreme droite,15328,regional
1998,Haute Marne,0.1469522986376919,Gauche,21423,regional
1998,Haute Marne,0.03728169458506537,Gauche radicale et extreme gauche,5435,regional
1998,Haute Saone,0.014599518594716199,Autre,2505,regional
1998,Haute Saone,0.2055530624020142,Droite,35269,regional
1998,Haute Saone,0.11266398960257837,Droite radicale et extreme droite,19331,regional
1998,Haute Saone,0.02697268345562737,Ecologisme,4628,regional
1998,Haute Saone,0.2092597665242655,Gauche,35905,regional
1998,Haute Saone,0.0358489576351694,Gauche radicale et extreme gauche,6151,regional
1998,Haute Savoie,0.04911008986359854,Autre,19417,regional
1998,Haute Savoie,0.19356209390025217,Droite,76530,regional
1998,Haute Savoie,0.07179476803152435,Droite radicale et extreme droite,28386,regional
1998,Haute Savoie,0.031463641031218306,Ecologisme,12440,regional
1998,Haute Savoie,0.11802659234098088,Gauche,46665,regional
1998,Haute Savoie,0.01353138902869919,Gauche radicale et extreme gauche,5350,regional
1998,Haute Vienne,0.054641921999173136,Autre,14274,regional
1998,Haute Vienne,0.17428070497802686,Droite,45527,regional
1998,Haute Vienne,0.0481571653880901,Droite radicale et extreme droite,12580,regional
1998,Haute Vienne,0.015806115730319873,Ecologisme,4129,regional
1998,Haute Vienne,0.2644050408072642,Gauche,69070,regional
1998,Haute Vienne,0.04212794953067818,Gauche radicale et extreme gauche,11005,regional
1998,Hautes Alpes,0.007706936242618356,Autre,693,regional
1998,Hautes Alpes,0.22887265205351484,Droite,20580,regional
1998,Hautes Alpes,0.08212947208042794,Droite radicale et extreme droite,7385,regional
1998,Hautes Alpes,0.2907172010364884,Gauche,26141,regional
1998,Hautes Pyrenees,0.1986020449425221,Droite,34380,regional
1998,Hautes Pyrenees,0.05413321009762579,Droite radicale et extreme droite,9371,regional
1998,Hautes Pyrenees,0.03635260816821674,Ecologisme,6293,regional
1998,Hautes Pyrenees,0.2513835133729998,Gauche,43517,regional
1998,Hautes Pyrenees,0.029218416036046444,Gauche radicale et extreme gauche,5058,regional
1998,Hauts de Seine,6.90929818803655e-5,Autre,56,regional
1998,Hauts de Seine,0.23806603808503865,Droite,192953,regional
1998,Hauts de Seine,0.0741120934926749,Droite radicale et extreme droite,60068,regional
1998,Hauts de Seine,0.026013507677957612,Ecologisme,21084,regional
1998,Hauts de Seine,0.18210319036843833,Gauche,147595,regional
1998,Hauts de Seine,0.018629195239493548,Gauche radicale et extreme gauche,15099,regional
1998,Herault,0.005586232595955147,Autre,3298,regional
1998,Herault,0.20363833463193198,Droite,120224,regional
1998,Herault,0.10362139638876655,Droite radicale et extreme droite,61176,regional
1998,Herault,0.028478268234018767,Ecologisme,16813,regional
1998,Herault,0.18158982350350622,Gauche,107207,regional
1998,Herault,0.07545140418035841,Gauche radicale et extreme gauche,44545,regional
1998,Ille et Vilaine,0.061337523523153234,Autre,36147,regional
1998,Ille et Vilaine,0.19427027742473016,Droite,114486,regional
1998,Ille et Vilaine,0.04111567197737026,Droite radicale et extreme droite,24230,regional
1998,Ille et Vilaine,0.02588098345022085,Ecologisme,15252,regional
1998,Ille et Vilaine,0.16817039501928516,Gauche,99105,regional
1998,Ille et Vilaine,0.03337954533499176,Gauche radicale et extreme gauche,19671,regional
1998,Indre,0.2441943041832324,Droite,43670,regional
1998,Indre,0.07510358826391102,Droite radicale et extreme droite,13431,regional
1998,Indre,0.25050186486834086,Gauche,44798,regional
1998,Indre et Loire,0.027527658370278537,Autre,10214,regional
1998,Indre et Loire,0.20126130253742808,Droite,74677,regional
1998,Indre et Loire,0.06621299303319005,Droite radicale et extreme droite,24568,regional
1998,Indre et Loire,0.01819455861148917,Ecologisme,6751,regional
1998,Indre et Loire,0.1876160573515342,Gauche,69614,regional
1998,Indre et Loire,0.030174237626163943,Gauche radicale et extreme gauche,11196,regional
1998,Isere,0.1700186544984347,Droite,115840,regional
1998,Isere,0.09308902936432338,Droite radicale et extreme droite,63425,regional
1998,Isere,0.046647987706524084,Ecologisme,31783,regional
1998,Isere,0.17818641876193425,Gauche,121405,regional
1998,Isere,0.02543968696841651,Gauche radicale et extreme gauche,17333,regional
1998,Jura,0.008626212446472525,Autre,1535,regional
1998,Jura,0.23842064446517483,Droite,42426,regional
1998,Jura,0.08258685219111415,Droite radicale et extreme droite,14696,regional
1998,Jura,0.04629494340979848,Ecologisme,8238,regional
1998,Jura,0.17589605835478178,Gauche,31300,regional
1998,Jura,0.020657952412529643,Gauche radicale et extreme gauche,3676,regional
1998,La Reunion,0.06163419455576152,Autre,24039,regional
1998,La Reunion,0.17350850069354173,Droite,67673,regional
1998,La Reunion,0.0907603832555182,Droite radicale et extreme droite,35399,regional
1998,La Reunion,0.006314947426716612,Ecologisme,2463,regional
1998,La Reunion,0.0494504226630464,Gauche,19287,regional
1998,La Reunion,0.19002017809023478,Gauche radicale et extreme gauche,74113,regional
1998,Landes,0.06319044803970064,Autre,15713,regional
1998,Landes,0.18239289635286596,Droite,45354,regional
1998,Landes,0.04790859845331596,Droite radicale et extreme droite,11913,regional
1998,Landes,0.02867357567129546,Ecologisme,7130,regional
1998,Landes,0.2243214657706677,Gauche,55780,regional
1998,Landes,0.0662508394963424,Gauche radicale et extreme gauche,16474,regional
1998,Loir et Cher,0.21948606271777005,Droite,50394,regional
1998,Loir et Cher,0.09186411149825784,Droite radicale et extreme droite,21092,regional
1998,Loir et Cher,0.24062282229965157,Gauche,55247,regional
1998,Loir et Cher,0.033789198606271775,Gauche radicale et extreme gauche,7758,regional
1998,Loire,0.19231047311743552,Droite,93095,regional
1998,Loire,0.11540487556988722,Droite radicale et extreme droite,55866,regional
1998,Loire,0.022669478833350205,Ecologisme,10974,regional
1998,Loire,0.16828793171475376,Gauche,81466,regional
1998,Loire,0.021766748539002286,Gauche radicale et extreme gauche,10537,regional
1998,Loire Atlantique,0.05882024028282921,Autre,46286,regional
1998,Loire Atlantique,0.2039354128701522,Droite,160478,regional
1998,Loire Atlantique,0.04773759508759623,Droite radicale et extreme droite,37565,regional
1998,Loire Atlantique,0.00911036388081931,Ecologisme,7169,regional
1998,Loire Atlantique,0.17625739287792952,Gauche,138698,regional
1998,Loire Atlantique,0.03809349528406188,Gauche radicale et extreme gauche,29976,regional
1998,Loiret,0.2103254814678195,Droite,84387,regional
1998,Loiret,0.09777155233649286,Droite radicale et extreme droite,39228,regional
1998,Loiret,0.04357947365666304,Ecologisme,17485,regional
1998,Loiret,0.1736898118493299,Gauche,69688,regional
1998,Loiret,0.02667856368435351,Gauche radicale et extreme gauche,10704,regional
1998,Lot,0.05019135704034444,Autre,6295,regional
1998,Lot,0.21142560995056608,Droite,26517,regional
1998,Lot,0.03945941636102695,Droite radicale et extreme droite,4949,regional
1998,Lot,0.03202838462765109,Ecologisme,4017,regional
1998,Lot,0.3021288470738319,Gauche,37893,regional
1998,Lot,0.01846595439323872,Gauche radicale et extreme gauche,2316,regional
1998,Lot et Garonne,0.08702118591394221,Autre,19601,regional
1998,Lot et Garonne,0.1899007298751576,Droite,42774,regional
1998,Lot et Garonne,0.0908614657882119,Droite radicale et extreme droite,20466,regional
1998,Lot et Garonne,0.031623483866384895,Ecologisme,7123,regional
1998,Lot et Garonne,0.19191632185541013,Gauche,43228,regional
1998,Lozere,0.4583183399304306,Droite,26747,regional
1998,Lozere,0.04040507890813756,Droite radicale et extreme droite,2358,regional
1998,Lozere,0.01643276958138419,Ecologisme,959,regional
1998,Lozere,0.14090371665038812,Gauche,8223,regional
1998,Lozere,0.05474733974194212,Gauche radicale et extreme gauche,3195,regional
1998,Maine et Loire,0.022779487798499205,Autre,11323,regional
1998,Maine et Loire,0.13435532218802182,Droite,66784,regional
1998,Maine et Loire,0.16739292252600238,Droite radicale et extreme droite,83206,regional
1998,Maine et Loire,0.08618102078178123,Ecologisme,42838,regional
1998,Maine et Loire,0.09733639125274106,Gauche,48383,regional
1998,Maine et Loire,0.02375118192608687,Gauche radicale et extreme gauche,11806,regional
1998,Manche,0.05238566340663689,Autre,18533,regional
1998,Manche,0.2245180620724744,Droite,79430,regional
1998,Manche,0.061795466108881224,Droite radicale et extreme droite,21862,regional
1998,Manche,0.04150036746000339,Ecologisme,14682,regional
1998,Manche,0.13149697552151055,Gauche,46521,regional
1998,Manche,0.025823958392221156,Gauche radicale et extreme gauche,9136,regional
1998,Marne,0.01705390711638852,Autre,6305,regional
1998,Marne,0.20772767845067755,Droite,76799,regional
1998,Marne,0.08725217062021584,Droite radicale et extreme droite,32258,regional
1998,Marne,0.025760731384057774,Ecologisme,9524,regional
1998,Marne,0.14771848205350138,Gauche,54613,regional
1998,Marne,0.026293581455735578,Gauche radicale et extreme gauche,9721,regional
1998,Martinique,0.10764932958172824,Autre,26743,regional
1998,Martinique,0.13614059663402125,Droite,33821,regional
1998,Martinique,0.14029070914192096,Gauche,34852,regional
1998,Martinique,0.02958213076678461,Gauche radicale et extreme gauche,7349,regional
1998,Mayenne,0.10915014933478143,Droite,22914,regional
1998,Mayenne,0.22815115442693076,Droite radicale et extreme droite,47896,regional
1998,Mayenne,0.02746140398511892,Ecologisme,5765,regional
1998,Mayenne,0.16153402784724505,Gauche,33911,regional
1998,Meurthe et Moselle,0.01149786298486051,Autre,5418,regional
1998,Meurthe et Moselle,0.1914358110258946,Droite,90208,regional
1998,Meurthe et Moselle,0.07929238696314657,Droite radicale et extreme droite,37364,regional
1998,Meurthe et Moselle,0.03952947468050881,Ecologisme,18627,regional
1998,Meurthe et Moselle,0.14855332351480632,Gauche,70001,regional
1998,Meurthe et Moselle,0.04071576213132775,Gauche radicale et extreme gauche,19186,regional
1998,Meuse,0.014685115184366307,Autre,2059,regional
1998,Meuse,0.24052492689537122,Droite,33724,regional
1998,Meuse,0.09751087654232936,Droite radicale et extreme droite,13672,regional
1998,Meuse,0.04277868910919335,Ecologisme,5998,regional
1998,Meuse,0.15165822694529635,Gauche,21264,regional
1998,Meuse,0.03344269310320234,Gauche radicale et extreme gauche,4689,regional
1998,Morbihan,0.03298405108375887,Autre,16762,regional
1998,Morbihan,0.22600234166691263,Droite,114851,regional
1998,Morbihan,0.059840412448222594,Droite radicale et extreme droite,30410,regional
1998,Morbihan,0.018890758286844358,Ecologisme,9600,regional
1998,Morbihan,0.21846178065074726,Gauche,111019,regional
1998,Morbihan,0.02586853212904749,Gauche radicale et extreme gauche,13146,regional
1998,Moselle,0.005957225263212096,Autre,4165,regional
1998,Moselle,0.21766828625003753,Droite,152183,regional
1998,Moselle,0.08513325447578562,Droite radicale et extreme droite,59521,regional
1998,Moselle,0.035175520023571445,Ecologisme,24593,regional
1998,Moselle,0.12417060120059902,Gauche,86814,regional
1998,Moselle,0.019473618717558868,Gauche radicale et extreme gauche,13615,regional
1998,Nievre,0.025118373946183162,Autre,4350,regional
1998,Nievre,0.16062478346229356,Droite,27817,regional
1998,Nievre,0.06690726411825845,Droite radicale et extreme droite,11587,regional
1998,Nievre,0.04305347037764176,Ecologisme,7456,regional
1998,Nievre,0.2383416098856681,Gauche,41276,regional
1998,Nievre,0.027064326134657583,Gauche radicale et extreme gauche,4687,regional
1998,Nord,0.08003252417137281,Droite,135339,regional
1998,Nord,0.20184737293397592,Droite radicale et extreme droite,341334,regional
1998,Nord,0.06641021850329677,Ecologisme,112303,regional
1998,Nord,0.17847136394547766,Gauche,301804,regional
1998,Nord,0.02839360160846811,Gauche radicale et extreme gauche,48015,regional
1998,Oise,0.01236905696791555,Autre,6127,regional
1998,Oise,0.17097440390512547,Droite,84692,regional
1998,Oise,0.13931187909938245,Droite radicale et extreme droite,69008,regional
1998,Oise,0.05351378523021143,Ecologisme,26508,regional
1998,Oise,0.1603091961425177,Gauche,79409,regional
1998,Oise,0.0351388616914539,Gauche radicale et extreme gauche,17406,regional
1998,Orne,0.04920241380923422,Autre,10518,regional
1998,Orne,0.2539317958553586,Droite,54283,regional
1998,Orne,0.06564531973616504,Droite radicale et extreme droite,14033,regional
1998,Orne,0.04040323712401179,Ecologisme,8637,regional
1998,Orne,0.11069841418346821,Gauche,23664,regional
1998,Orne,0.050540300322776816,Gauche radicale et extreme gauche,10804,regional
1998,Paris,0.009936475214014605,Autre,10710,regional
1998,Paris,0.23135565622950197,Droite,249366,regional
1998,Paris,0.06304512607076886,Droite radicale et extreme droite,67953,regional
1998,Paris,0.020064072173508855,Ecologisme,21626,regional
1998,Paris,0.19077290190537247,Gauche,205624,regional
1998,Paris,0.02224156118632793,Gauche radicale et extreme gauche,23973,regional
1998,Pas de Calais,0.033564865376494404,Autre,34575,regional
1998,Pas de Calais,0.1816813012392061,Droite,187149,regional
1998,Pas de Calais,0.07184774219853508,Droite radicale et extreme droite,74010,regional
1998,Pas de Calais,0.04476577403055058,Ecologisme,46113,regional
1998,Pas de Calais,0.1564224658890685,Gauche,161130,regional
1998,Pas de Calais,0.10568151481174066,Gauche radicale et extreme gauche,108862,regional
1998,Puy de Dome,0.01490688861950805,Autre,6247,regional
1998,Puy de Dome,0.2405623908291733,Droite,100812,regional
1998,Puy de Dome,0.050323575171571204,Droite radicale et extreme droite,21089,regional
1998,Puy de Dome,0.02423473040174864,Ecologisme,10156,regional
1998,Puy de Dome,0.22933032347972168,Gauche,96105,regional
1998,Puy de Dome,0.03543577653268682,Gauche radicale et extreme gauche,14850,regional
1998,Pyrenees Atlantiques,0.09623571945705478,Autre,42270,regional
